,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
5517,Christian Pulisic,22,us USA,LW,65,0,0,0,0,5,2,0,0,43,23,2,1,2,0.2,0.2,0,1,0,18,22,81.8,80,29,186,1,2,1/1/20,Chelsea,Brighton
5518,Callum Hudson-Odoi,20,eng ENG,LW,25,0,0,0,0,3,0,0,0,19,3,0,0,0,0.2,0.2,0,1,0,10,12,83.3,40,16,79,1,4,1/1/20,Chelsea,Brighton
5519,Willian,10,br BRA,RW,90,0,0,0,0,0,0,0,0,47,24,2,1,2,0,0,0,3,0,34,43,79.1,152,35,127,1,1,1/1/20,Chelsea,Brighton
5520,Mason Mount,19,eng ENG,AM,72,0,0,0,0,2,0,0,0,36,11,2,1,1,0.1,0.1,0.1,1,0,21,24,87.5,75,21,108,0,0,1/1/20,Chelsea,Brighton
5521,Mateo Kovacic,17,hr CRO,AM,18,0,0,0,0,0,0,1,0,23,9,2,0,1,0,0,0,1,0,14,17,82.4,23,14,29,1,1,1/1/20,Chelsea,Brighton
5522,Jorginho,5,it ITA,DM,90,0,0,0,0,0,0,0,0,82,15,1,3,3,0,0,0,2,0,53,70,75.7,223,51,77,0,1,1/1/20,Chelsea,Brighton
5523,N'Golo Kante,7,fr FRA,DM,90,0,0,0,0,1,1,0,0,67,29,3,3,2,0,0,0.2,4,0,40,51,78.4,149,42,104,0,1,1/1/20,Chelsea,Brighton
5524,Cesar Azpilicueta,28,es ESP,LB,90,1,0,0,0,1,1,0,0,97,17,3,5,1,0.8,0.8,0,1,0,67,84,79.8,506,61,47,0,0,1/1/20,Chelsea,Brighton
5525,Kurt Zouma,15,fr FRA,CB,90,0,0,0,0,0,0,1,0,78,6,2,1,2,0,0,0.3,1,0,57,65,87.7,394,55,81,1,1,1/1/20,Chelsea,Brighton
5526,Antonio Rudiger,2,de GER,CB,90,0,0,0,0,0,0,0,0,71,16,5,0,2,0,0,0,0,0,49,61,80.3,469,46,137,0,0,1/1/20,Chelsea,Brighton
5527,Reece James,24,eng ENG,RB,90,0,0,0,0,2,0,1,0,83,15,5,4,2,0.1,0.1,0,3,0,55,70,78.6,407,44,122,3,3,1/1/20,Chelsea,Brighton
5528,Kepa Arrizabalaga,1,es ESP,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,24,29,82.8,268,14,9,0,0,1/1/20,Chelsea,Brighton
5529,Joelinton,9,br BRA,FW,90,0,0,0,0,3,1,0,0,37,17,2,0,1,0.5,0.5,0,1,0,12,21,57.1,44,17,125,2,2,1/1/20,Newcastle Utd,Leicester City
5530,Miguel Almiron,24,py PAR,LW,90,0,0,0,0,1,0,0,0,31,21,2,3,2,0.2,0.2,0,1,0,12,18,66.7,36,21,107,1,2,1/1/20,Newcastle Utd,Leicester City
5531,Yoshinori Muto,13,jp JPN,RW,90,0,0,0,0,0,0,0,0,16,19,2,0,0,0,0,0.1,2,0,9,10,90,55,19,61,4,4,1/1/20,Newcastle Utd,Leicester City
5532,Jonjo Shelvey,8,eng ENG,CM,45,0,0,0,0,0,0,0,0,31,10,0,1,0,0,0,0.5,3,0,19,30,63.3,171,21,69,1,2,1/1/20,Newcastle Utd,Leicester City
5533,Sean Longstaff,36,eng ENG,CM,45,0,0,0,0,0,0,0,0,16,20,2,0,3,0,0,0,0,0,5,7,71.4,37,10,29,1,2,1/1/20,Newcastle Utd,Leicester City
5534,Isaac Hayden,14,eng ENG,CM,90,0,0,0,0,1,0,0,0,27,12,2,2,0,0,0,0,0,0,16,19,84.2,56,11,39,0,0,1/1/20,Newcastle Utd,Leicester City
5535,Jetro Willems,15,nl NED,WB,44,0,0,0,0,0,0,0,0,18,10,2,1,0,0,0,0,2,0,11,14,78.6,19,11,27,0,1,1/1/20,Newcastle Utd,Leicester City
5536,DeAndre Yedlin,22,us USA,WB,46,0,0,0,0,0,0,0,0,13,9,1,0,1,0,0,0,0,0,7,10,70,7,8,3,0,0,1/1/20,Newcastle Utd,Leicester City
5537,Javier Manquillo,19,es ESP,WB,44,0,0,0,0,0,0,0,0,14,4,0,1,2,0,0,0,0,0,5,10,50,33,7,34,0,0,1/1/20,Newcastle Utd,Leicester City
5538,Emil Krafth,17,se SWE,WB,46,0,0,0,0,0,0,0,0,22,8,1,1,0,0,0,0,0,0,12,18,66.7,92,8,45,0,0,1/1/20,Newcastle Utd,Leicester City
5539,Florian Lejeune,20,fr FRA,CB,90,0,0,0,0,0,0,0,0,43,10,1,3,2,0,0,0,0,0,19,32,59.4,167,19,53,0,1,1/1/20,Newcastle Utd,Leicester City
5540,Federico Fernandez,18,ar ARG,CB,90,0,0,0,0,0,0,1,0,46,12,3,0,3,0,0,0,0,0,23,36,63.9,311,20,55,0,0,1/1/20,Newcastle Utd,Leicester City
5541,Fabian Schar,5,ch SUI,CB,90,0,0,0,0,1,1,0,0,26,4,0,0,2,0,0,0,0,0,15,21,71.4,136,11,73,0,0,1/1/20,Newcastle Utd,Leicester City
5542,Martin DÃºbravka,1,sk SVK,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,18,32,56.3,565,13,37,0,0,1/1/20,Newcastle Utd,Leicester City
5543,Ayoze Perez,17,es ESP,FW,90,1,1,0,0,3,2,0,0,36,19,1,0,1,0.6,0.6,0.3,6,1,24,27,88.9,45,30,77,1,2,1/1/20,Leicester City,Newcastle Utd
5544,Kelechi Iheanacho,14,ng NGA,FW,62,0,0,0,0,1,1,0,0,21,4,0,0,0,0.2,0.2,0.1,3,1,12,17,70.6,17,14,6,1,1,1/1/20,Leicester City,Newcastle Utd
5545,Demarai Gray,7,eng ENG,FW,28,0,0,0,0,2,0,0,0,20,2,0,0,0,0.3,0.3,0,2,1,14,14,100,6,18,32,1,1,1/1/20,Leicester City,Newcastle Utd
5546,James Maddison,10,eng ENG,CM,76,1,0,0,0,4,2,0,0,99,10,1,0,0,0.2,0.2,0.3,4,0,75,92,81.5,424,78,157,1,1,1/1/20,Leicester City,Newcastle Utd
5547,Hamza Choudhury,20,eng ENG,CM,14,1,0,0,0,1,1,0,0,24,2,0,0,0,0.1,0.1,0,0,0,22,23,95.7,63,22,6,0,0,1/1/20,Leicester City,Newcastle Utd
5548,Youri Tielemans,8,be BEL,CM,90,0,0,0,0,1,1,1,0,84,16,2,1,0,0,0,0.3,3,0,54,70,77.1,207,55,136,0,2,1/1/20,Leicester City,Newcastle Utd
5549,Wilfred Ndidi,25,ng NGA,DM,90,0,1,0,0,1,0,0,0,88,17,0,5,2,0.2,0.2,0.1,1,1,69,76,90.8,235,49,79,1,1,1/1/20,Leicester City,Newcastle Utd
5550,Ben Chilwell,3,eng ENG,WB,90,0,0,0,0,0,0,0,0,94,8,1,3,1,0,0,0,0,0,69,84,82.1,145,70,164,0,0,1/1/20,Leicester City,Newcastle Utd
5551,Ricardo Pereira,21,pt POR,WB,90,0,0,0,0,0,0,0,0,90,19,5,2,2,0,0,0,5,1,68,74,91.9,286,65,158,2,3,1/1/20,Leicester City,Newcastle Utd
5552,Christian Fuchs,28,at AUT,CB,90,0,0,0,0,1,0,0,0,144,6,2,4,2,0,0,0,0,0,125,134,93.3,778,105,231,0,0,1/1/20,Leicester City,Newcastle Utd
5553,Jonny Evans,6,nir NIR,CB,83,0,0,0,0,2,2,0,0,102,5,2,0,1,0.1,0.1,0,1,0,92,93,98.9,612,84,162,0,0,1/1/20,Leicester City,Newcastle Utd
5554,Wes Morgan,5,jm JAM,CB,7,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,13,13,100,114,13,28,0,0,1/1/20,Leicester City,Newcastle Utd
5555,Caglar Soyuncu,4,tr TUR,CB,90,0,0,0,0,0,0,0,0,131,7,1,1,1,0,0,0,1,0,121,125,96.8,646,112,257,0,0,1/1/20,Leicester City,Newcastle Utd
5556,Kasper Schmeichel,1,dk DEN,GK,90,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,17,88.2,202,6,7,0,0,1/1/20,Leicester City,Newcastle Utd
5557,Nathan Redmond,22,eng ENG,"FW,CM",90,0,0,0,0,3,1,0,0,38,27,0,1,1,0.4,0.4,0.1,5,0,15,21,71.4,62,32,135,3,8,1/1/20,Southampton,Tottenham
5558,Danny Ings,9,eng ENG,FW,75,1,0,0,0,2,1,0,0,35,30,1,1,4,0.4,0.4,0,3,1,9,19,47.4,38,26,34,3,5,1/1/20,Southampton,Tottenham
5559,Michael Obafemi,20,ie IRL,FW,15,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,3,4,75,15,7,23,0,1,1/1/20,Southampton,Tottenham
5560,Moussa Djenepo,12,ml MLI,CM,57,0,0,0,0,2,0,1,0,24,21,1,0,2,0.1,0.1,0.1,2,0,10,11,90.9,121,19,145,0,2,1/1/20,Southampton,Tottenham
5561,Shane Long,7,ie IRL,FW,33,0,0,0,0,1,0,0,0,30,10,1,1,0,0.2,0.2,0,1,0,9,17,52.9,12,14,46,0,1,1/1/20,Southampton,Tottenham
5562,Stuart Armstrong,17,sco SCO,CM,89,0,0,0,0,3,1,0,0,42,25,1,0,0,0.2,0.2,0.3,2,0,19,26,73.1,84,28,71,1,3,1/1/20,Southampton,Tottenham
5563,Oriol Romeu,14,es ESP,CM,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1/1/20,Southampton,Tottenham
5564,Pierre-Emile Hojbjerg,23,dk DEN,DM,90,0,0,0,0,0,0,0,0,60,20,2,3,0,0,0,0,3,0,35,51,68.6,150,44,125,1,1,1/1/20,Southampton,Tottenham
5565,James Ward-Prowse,16,eng ENG,DM,90,0,0,0,0,0,0,1,0,68,37,12,0,1,0,0,0.4,4,0,32,52,61.5,273,21,24,0,0,1/1/20,Southampton,Tottenham
5566,Ryan Bertrand,21,eng ENG,LB,90,0,0,0,0,1,0,0,0,48,19,1,0,3,0,0,0.1,2,0,29,37,78.4,211,26,36,0,0,1/1/20,Southampton,Tottenham
5567,Jan Bednarek,35,pl POL,CB,90,0,0,0,0,0,0,1,0,48,11,1,3,1,0,0,0,0,0,23,38,60.5,180,16,19,0,0,1/1/20,Southampton,Tottenham
5568,Jack Stephens,5,eng ENG,CB,90,0,1,0,0,0,0,0,0,55,9,4,2,1,0,0,0.3,1,1,22,41,53.7,237,23,47,0,0,1/1/20,Southampton,Tottenham
5569,Cedric Soares,2,pt POR,RB,90,0,0,0,0,1,0,0,0,58,14,3,1,0,0.1,0.1,0.1,1,0,34,47,72.3,348,16,44,0,0,1/1/20,Southampton,Tottenham
5570,Alex McCarthy,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,22,45.5,453,10,38,0,0,1/1/20,Southampton,Tottenham
5571,Harry Kane,10,eng ENG,FW,74,0,0,0,0,2,2,0,0,24,10,0,0,0,0.1,0.1,0.1,2,0,10,17,58.8,41,20,72,2,2,1/1/20,Tottenham,Southampton
5572,Erik Lamela,11,ar ARG,AM,16,0,0,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,4,10,40,12,7,43,0,0,1/1/20,Tottenham,Southampton
5573,Lucas Moura,27,br BRA,AM,90,0,0,0,0,3,0,0,0,47,21,0,1,2,0.2,0.2,0,3,0,17,28,60.7,89,31,130,4,8,1/1/20,Tottenham,Southampton
5574,Dele Alli,20,eng ENG,"AM,FW",90,0,0,0,0,0,0,0,0,49,22,1,0,1,0,0,0,1,0,26,30,86.7,90,31,126,2,6,1/1/20,Tottenham,Southampton
5575,Christian Eriksen,23,dk DEN,CM,90,0,0,0,0,1,0,1,0,84,16,2,0,0,0,0,0,1,0,54,77,70.1,199,44,97,0,0,1/1/20,Tottenham,Southampton
5576,Moussa Sissoko,17,fr FRA,"DM,CM",90,0,0,0,0,0,0,1,0,46,14,5,0,0,0,0,0,0,0,30,34,88.2,75,29,92,1,3,1/1/20,Tottenham,Southampton
5577,Tanguy Ndombele,28,fr FRA,DM,24,0,0,0,0,0,0,0,0,16,3,1,2,1,0,0,0,0,0,9,12,75,87,15,51,2,2,1/1/20,Tottenham,Southampton
5578,Giovani Lo Celso,18,ar ARG,CM,66,0,0,0,0,1,0,1,0,37,21,2,0,1,0.1,0.1,0.1,1,0,18,22,81.8,93,27,82,3,4,1/1/20,Tottenham,Southampton
5579,Ryan Sessegnon,19,eng ENG,LB,90,0,0,0,0,0,0,0,0,73,8,3,0,1,0,0,0,1,0,39,57,68.4,221,41,173,1,1,1/1/20,Tottenham,Southampton
5580,Jan Vertonghen,5,be BEL,CB,90,0,0,0,0,2,1,0,0,100,12,3,2,1,0.4,0.4,0,1,0,55,75,73.3,307,58,112,0,0,1/1/20,Tottenham,Southampton
5581,Toby Alderweireld,4,be BEL,CB,90,0,0,0,0,0,0,0,0,88,16,2,0,4,0,0,0,0,0,61,71,85.9,397,53,59,0,0,1/1/20,Tottenham,Southampton
5582,Serge Aurier,24,ci CIV,RB,90,0,0,0,0,0,0,1,0,74,17,2,0,3,0,0,0,1,0,49,64,76.6,233,45,113,7,7,1/1/20,Tottenham,Southampton
5583,Paulo Gazzaniga,22,ar ARG,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,18,28,64.3,362,20,55,0,0,1/1/20,Tottenham,Southampton
5584,Troy Deeney,9,eng ENG,"FW,AM",90,0,0,0,0,0,0,1,0,39,27,0,0,1,0,0,0.3,2,0,19,32,59.4,97,15,21,0,2,1/1/20,Watford,Wolves
5585,Gerard Deulofeu,7,es ESP,LW,72,1,1,0,0,3,1,0,0,40,26,2,0,0,0.2,0.2,0.4,4,1,25,30,83.3,58,30,131,3,4,1/1/20,Watford,Wolves
5586,Adam Masina,11,it ITA,RB,18,0,0,0,0,0,0,0,0,12,2,1,1,1,0,0,0,0,0,3,5,60,48,4,24,0,0,1/1/20,Watford,Wolves
5587,Ismaila Sarr,23,sn SEN,"RW,CM",89,0,1,0,0,2,1,0,0,35,24,0,1,0,0.4,0.4,0.1,5,1,20,22,90.9,48,30,134,4,10,1/1/20,Watford,Wolves
5588,Roberto Pereyra,37,ar ARG,CM,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,3,0,0,0,0,1/1/20,Watford,Wolves
5589,Abdoulaye Doucoure,16,fr FRA,"AM,DM",90,1,0,0,0,1,1,0,0,57,30,1,0,4,0.1,0.1,0.1,3,0,35,46,76.1,147,31,85,1,2,1/1/20,Watford,Wolves
5590,Etienne Capoue,29,fr FRA,DM,90,0,0,0,0,1,0,0,0,56,25,1,1,1,0,0,0,0,0,31,43,72.1,105,27,19,1,3,1/1/20,Watford,Wolves
5591,Nathaniel Chalobah,14,eng ENG,"DM,CM",90,0,0,0,0,2,0,0,0,53,16,3,3,1,0,0,0,1,1,27,33,81.8,113,24,49,0,2,1/1/20,Watford,Wolves
5592,Kiko Femenia,21,es ESP,LB,59,0,0,0,0,0,0,0,0,35,10,1,1,0,0,0,0,0,0,25,32,78.1,131,18,85,0,0,1/1/20,Watford,Wolves
5593,Jose Holebas,25,gr GRE,LB,31,0,0,0,0,0,0,0,0,12,8,1,0,1,0,0,0,0,0,1,6,16.7,24,1,0,0,0,1/1/20,Watford,Wolves
5594,Craig Cathcart,15,nir NIR,CB,90,0,0,0,0,0,0,0,0,39,2,1,1,0,0,0,0,0,0,24,29,82.8,148,19,38,1,1,1/1/20,Watford,Wolves
5595,Christian Kabasele,27,be BEL,"CB,FW",70,0,0,0,0,0,0,0,1,29,7,2,1,2,0,0,0,0,0,16,21,76.2,131,13,47,0,0,1/1/20,Watford,Wolves
5596,Craig Dawson,4,eng ENG,"RB,CB",90,0,0,0,0,0,0,1,0,45,8,0,2,0,0,0,0,0,0,24,35,68.6,332,20,37,0,0,1/1/20,Watford,Wolves
5597,Ben Foster,26,eng ENG,GK,90,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,18,31,58.1,1021,9,65,0,0,1/1/20,Watford,Wolves
5598,Raul Jimenez,9,mx MEX,FW,90,0,0,0,0,4,0,0,0,26,11,0,0,0,0.3,0.3,0,3,0,15,17,88.2,57,22,40,1,1,1/1/20,Wolves,Watford
5599,Pedro Neto,7,pt POR,LW,65,1,0,0,0,2,1,1,0,44,22,2,0,0,0.1,0.1,0,1,0,21,31,67.7,91,32,134,1,3,1/1/20,Wolves,Watford
5600,Diogo Jota,18,pt POR,LW,25,0,0,0,0,1,0,0,0,15,3,1,0,0,0.1,0.1,0.1,3,0,9,11,81.8,19,13,61,0,1,1/1/20,Wolves,Watford
5601,Adama Traore,37,es ESP,RW,90,0,0,0,0,0,0,0,0,49,13,0,0,2,0,0,0.2,3,0,17,39,43.6,71,58,351,14,18,1/1/20,Wolves,Watford
5602,Joao Moutinho,28,pt POR,DM,90,0,1,0,0,2,1,0,0,92,13,3,3,0,0.1,0.1,0.1,3,1,70,86,81.4,323,65,189,0,0,1/1/20,Wolves,Watford
5603,Leander Dendoncker,32,be BEL,"DM,CB",90,0,0,0,0,0,0,0,0,66,15,2,0,1,0,0,0.2,1,0,52,60,86.7,217,46,71,0,0,1/1/20,Wolves,Watford
5604,Jonny,19,es ESP,WB,53,0,0,0,0,0,0,0,0,31,13,3,1,2,0,0,0,0,0,22,26,84.6,172,22,102,1,1,1/1/20,Wolves,Watford
5605,Ruben Vinagre,29,pt POR,WB,37,0,0,0,0,1,0,0,0,33,5,2,0,0,0.1,0.1,0.3,1,0,21,25,84,56,26,146,0,2,1/1/20,Wolves,Watford
5606,Matt Doherty,2,ie IRL,WB,90,0,0,0,0,2,2,0,0,64,13,2,0,3,0.5,0.5,0,1,0,46,55,83.6,234,43,89,0,0,1/1/20,Wolves,Watford
5607,Romain Saiss,27,ma MAR,CB,90,0,0,0,0,0,0,0,0,94,10,3,3,2,0,0,0,0,0,73,85,85.9,576,55,202,0,0,1/1/20,Wolves,Watford
5608,Conor Coady,16,eng ENG,CB,90,0,0,0,0,0,0,0,0,86,9,3,1,2,0,0,0.3,1,0,72,79,91.1,597,56,176,0,0,1/1/20,Wolves,Watford
5609,Ryan Bennett,5,eng ENG,CB,53,0,0,0,0,0,0,0,0,38,5,0,0,1,0,0,0,1,0,30,35,85.7,122,31,45,0,0,1/1/20,Wolves,Watford
5610,Ruben Neves,8,pt POR,DM,37,0,0,0,0,3,0,0,0,45,4,0,0,1,0.1,0.1,0,0,0,37,41,90.2,108,38,112,0,0,1/1/20,Wolves,Watford
5611,Rui PatrÃ­cio,11,pt POR,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,27,81.5,479,13,26,0,0,1/1/20,Wolves,Watford
5612,Sebastien Haller,22,fr FRA,FW,90,1,0,0,0,2,1,0,0,37,33,0,0,0,0.1,0.1,0,1,0,18,30,60,73,22,129,1,3,1/1/20,West Ham,Bournemouth
5613,Felipe Anderson,8,br BRA,AM,67,1,0,0,0,2,1,0,0,44,27,1,2,1,0.4,0.4,0,1,1,21,28,75,78,35,162,2,5,1/1/20,West Ham,Bournemouth
5614,Manuel Lanzini,10,ar ARG,AM,23,0,0,0,0,1,1,0,0,22,7,0,0,0,0.2,0.2,0.1,2,0,20,20,100,38,19,66,0,1,1/1/20,West Ham,Bournemouth
5615,Pablo Fornals,18,es ESP,CM,90,0,0,0,0,4,1,0,0,61,35,1,2,3,0.2,0.2,0,2,0,36,47,76.6,106,44,88,1,3,1/1/20,West Ham,Bournemouth
5616,Mark Noble,16,eng ENG,CM,90,2,0,1,1,1,1,0,0,68,22,4,2,1,0.8,0,0,2,1,48,55,87.3,259,45,120,1,1,1/1/20,West Ham,Bournemouth
5617,Robert Snodgrass,11,sco SCO,CM,82,0,1,0,0,0,0,0,0,41,27,0,0,2,0,0,0.1,6,2,24,33,72.7,229,28,140,1,1,1/1/20,West Ham,Bournemouth
5618,Arthur Masuaku,26,cd COD,CM,8,0,0,0,0,1,1,0,0,19,3,0,0,0,0,0,0,1,0,16,16,100,64,16,60,0,0,1/1/20,West Ham,Bournemouth
5619,Declan Rice,41,eng ENG,DM,90,0,1,0,0,0,0,0,0,63,29,5,0,2,0,0,0.4,1,1,49,56,87.5,318,47,35,2,2,1/1/20,West Ham,Bournemouth
5620,Aaron Cresswell,3,eng ENG,LB,90,0,0,0,0,1,0,1,0,68,14,2,0,2,0.1,0.1,0.1,2,0,42,58,72.4,341,42,68,1,2,1/1/20,West Ham,Bournemouth
5621,Angelo Ogbonna,21,it ITA,CB,90,0,0,0,0,1,0,0,0,49,17,3,1,2,0,0,0,0,0,29,34,85.3,132,26,25,0,0,1/1/20,West Ham,Bournemouth
5622,Fabian Balbuena,4,py PAR,CB,90,0,0,0,0,0,0,0,0,41,9,1,1,0,0,0,0,0,0,27,32,84.4,180,22,48,0,0,1/1/20,West Ham,Bournemouth
5623,Ryan Fredericks,24,eng ENG,RB,90,0,1,0,0,0,0,0,0,49,14,4,1,0,0,0,0.2,3,2,28,39,71.8,161,25,93,0,2,1/1/20,West Ham,Bournemouth
5624,Åukasz FabiaÅski,1,pl POL,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8,25,32,257,19,47,0,0,1/1/20,West Ham,Bournemouth
5625,Callum Wilson,13,eng ENG,FW,90,0,0,0,0,0,0,0,0,33,32,0,0,1,0,0,0.1,2,0,18,23,78.3,44,20,72,0,1,1/1/20,Bournemouth,West Ham
5626,Dominic Solanke,9,eng ENG,"FW,LW",90,0,0,0,0,1,0,0,0,41,33,2,0,0,0.2,0.2,0,2,0,22,25,88,108,33,115,2,4,1/1/20,Bournemouth,West Ham
5627,Harry Wilson,22,wal WAL,"RW,CM",45,0,0,0,0,0,0,0,0,19,11,1,0,1,0,0,0,0,0,12,14,85.7,35,18,55,2,2,1/1/20,Bournemouth,West Ham
5628,Ryan Fraser,24,sco SCO,"CM,LB,WB",45,0,0,0,0,1,1,0,0,37,12,0,0,0,0.1,0.1,0.2,1,0,29,34,85.3,248,33,198,1,1,1/1/20,Bournemouth,West Ham
5629,Dan Gosling,4,eng ENG,CM,67,0,0,0,0,0,0,0,0,58,25,2,1,1,0,0,0,0,0,38,42,90.5,83,35,47,0,0,1/1/20,Bournemouth,West Ham
5630,Jack Simpson,25,eng ENG,"LB,CM",23,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,12,15,80,68,10,21,0,0,1/1/20,Bournemouth,West Ham
5631,Lewis Cook,16,eng ENG,CM,90,0,0,0,0,0,0,1,0,59,22,5,2,2,0,0,0,0,0,38,48,79.2,267,53,165,6,6,1/1/20,Bournemouth,West Ham
5632,Jefferson Lerma,8,co COL,"CM,DM",90,0,0,0,0,0,0,0,0,89,32,6,0,1,0,0,0,0,0,65,75,86.7,218,54,104,0,1,1/1/20,Bournemouth,West Ham
5633,Diego Rico,21,es ESP,LB,45,0,0,0,0,1,1,1,0,45,15,2,0,2,0,0,0,0,0,27,38,71.1,277,28,70,1,2,1/1/20,Bournemouth,West Ham
5634,Junior Stanislas,19,eng ENG,"CM,WB",45,0,0,0,0,0,0,0,0,32,10,1,0,0,0,0,0,1,0,23,28,82.1,119,29,60,1,3,1/1/20,Bournemouth,West Ham
5635,Chris Mepham,33,wal WAL,CB,90,0,0,0,0,0,0,0,0,98,17,3,2,2,0,0,0,0,0,75,88,85.2,413,66,236,0,0,1/1/20,Bournemouth,West Ham
5636,Steve Cook,3,eng ENG,CB,90,0,0,0,0,0,0,0,0,105,13,1,0,1,0,0,0,0,0,89,95,93.7,512,76,230,0,0,1/1/20,Bournemouth,West Ham
5637,Simon Francis,2,eng ENG,"RB,CB",90,0,0,0,0,0,0,0,0,97,21,2,0,3,0,0,0,0,0,74,87,85.1,402,60,86,0,0,1/1/20,Bournemouth,West Ham
5638,Aaron Ramsdale,12,eng ENG,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,30,34,88.2,382,22,53,0,0,1/1/20,Bournemouth,West Ham
5639,Gabriel Jesus,9,br BRA,FW,90,2,0,0,0,7,4,0,0,43,27,1,0,2,1.2,1.2,0.2,5,1,21,27,77.8,15,27,41,3,3,1/1/20,Manchester City,Everton
5640,Phil Foden,47,eng ENG,AM,82,0,0,0,0,1,1,0,0,50,39,2,1,3,0,0,0.2,4,1,34,35,97.1,56,34,137,2,3,1/1/20,Manchester City,Everton
5641,David Silva,21,es ESP,AM,8,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,13,13,100,9,9,11,0,0,1/1/20,Manchester City,Everton
5642,Riyad Mahrez,26,dz ALG,AM,89,0,1,0,0,4,1,0,0,63,11,0,1,2,0.3,0.3,0.6,5,1,42,49,85.7,137,44,154,1,2,1/1/20,Manchester City,Everton
5643,Raheem Sterling,7,eng ENG,AM,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,100,9,0,0,0,0,1/1/20,Manchester City,Everton
5644,Ilkay Gundogan,8,de GER,CM,90,0,1,0,0,1,1,0,0,114,16,1,3,7,0,0,0.2,4,1,95,100,95,293,65,155,1,2,1/1/20,Manchester City,Everton
5645,Kevin De Bruyne,17,be BEL,CM,90,0,0,0,0,1,0,0,0,110,11,0,2,1,0,0,0,3,0,79,100,79,336,79,234,1,1,1/1/20,Manchester City,Everton
5646,Benjamin Mendy,22,fr FRA,WB,90,0,0,0,0,0,0,0,0,89,6,1,1,1,0,0,0.1,3,0,76,85,89.4,407,55,142,2,2,1/1/20,Manchester City,Everton
5647,Joao Cancelo,27,pt POR,WB,90,0,0,0,0,0,0,0,0,80,11,2,1,1,0,0,0.2,4,0,60,67,89.6,267,54,126,1,1,1/1/20,Manchester City,Everton
5648,Eric Garcia,50,es ESP,CB,90,0,0,0,0,0,0,0,0,110,11,1,4,3,0,0,0,0,0,94,98,95.9,516,87,169,2,2,1/1/20,Manchester City,Everton
5649,Fernandinho,25,br BRA,CB,90,0,0,0,0,1,0,0,0,97,3,5,1,1,0.1,0.1,0,0,0,79,82,96.3,580,68,235,0,0,1/1/20,Manchester City,Everton
5650,Rodrigo,16,es ESP,CB,90,0,0,0,0,0,0,0,0,108,4,0,1,0,0,0,0,0,0,98,103,95.1,687,92,233,0,0,1/1/20,Manchester City,Everton
5651,Claudio Bravo,1,cl CHI,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24,29,82.8,344,22,37,1,1,1/1/20,Manchester City,Everton
5652,Dominic Calvert-Lewin,9,eng ENG,FW,90,0,0,0,0,1,0,1,0,29,26,1,0,1,0.1,0.1,0,0,0,10,18,55.6,35,15,28,1,1,1/1/20,Everton,Manchester City
5653,Richarlison,7,br BRA,"FW,LW",90,1,0,0,0,1,1,0,0,27,30,0,1,0,0.7,0.7,0,0,0,12,19,63.2,19,22,86,0,2,1/1/20,Everton,Manchester City
5654,Tom Davies,26,eng ENG,"CM,DM",90,0,0,0,0,1,0,1,0,44,24,0,3,3,0,0,0,1,0,25,34,73.5,78,25,35,1,1,1/1/20,Everton,Manchester City
5655,Gylfi Sigurdsson,10,is ISL,"CM,AM",65,0,0,0,0,0,0,0,0,35,16,1,2,2,0,0,0.3,3,0,21,27,77.8,146,20,8,0,0,1/1/20,Everton,Manchester City
5656,Moise Kean,27,it ITA,AM,25,0,0,0,0,1,0,0,0,4,9,0,0,0,0.1,0.1,0,0,0,2,3,66.7,0,4,11,2,2,1/1/20,Everton,Manchester City
