Player,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist,Succ,Att,Match Report
Richarlison,12/7/19,Sat,Matchweek 16,Home,W 3–1,Everton,Chelsea,Y,FW,70,1,0,0,0,2,2,1,0,27,16,2,0,0,0.4,0.4,0,1,1,10,12,83.3,23,16,20,2,2,Match Report
Richarlison,12/15/19,Sun,Matchweek 17,Away,D 1–1,Everton,Manchester Utd,Y,FWCM,90,0,0,0,0,0,0,1,0,41,23,5,0,1,0,0,0,2,0,16,20,80,33,33,225,0,1,Match Report
Richarlison,12/21/19,Sat,Matchweek 18,Home,D 0–0,Everton,Arsenal,Y,CMFW,90,0,0,0,0,2,0,0,0,44,16,2,0,0,0.1,0.1,0.1,3,0,17,28,60.7,97,30,178,0,1,Match Report
Richarlison,12/26/19,Thu,Matchweek 19,Home,W 1–0,Everton,Burnley,Y,FW,85,0,0,0,0,2,0,0,0,37,18,0,0,0,0.1,0.1,0,2,0,19,28,67.9,95,37,187,2,4,Match Report
Richarlison,12/28/19,Sat,Matchweek 20,Away,W 2–1,Everton,Newcastle Utd,Y,CMFW,90,0,1,0,0,3,2,0,0,49,9,3,0,1,0.2,0.2,1.2,4,1,18,30,60,60,36,194,4,4,Match Report
Richarlison,1/1/20,Wed,Matchweek 21,Away,L 1–2,Everton,Manchester City,Y,FWLW,90,1,0,0,0,1,1,0,0,27,30,0,1,0,0.7,0.7,0,0,0,12,19,63.2,19,22,86,0,2,Match Report
Richarlison,1/11/20,Sat,Matchweek 22,Home,W 1–0,Everton,Brighton,Y,FWAM,90,1,0,0,0,5,2,0,0,47,34,3,1,1,0.5,0.5,0.3,4,1,27,34,79.4,119,34,163,3,5,Match Report
Richarlison,2/1/20,Sat,Matchweek 25,Away,W 3–2,Everton,Watford,Y,FWLWCM,90,0,0,0,0,1,0,0,0,36,10,2,0,0,0.2,0.2,0.4,2,0,13,21,61.9,24,27,147,3,6,Match Report
Richarlison,2/8/20,Sat,Matchweek 26,Home,W 3–1,Everton,Crystal Palace,Y,FWLW,90,1,0,0,0,5,3,0,0,43,16,1,0,2,0.2,0.2,0.5,3,1,14,26,53.8,24,31,127,2,3,Match Report
Richarlison,2/23/20,Sun,Matchweek 27,Away,L 2–3,Everton,Arsenal,Y,FWCM,90,1,0,0,0,4,2,1,0,53,21,0,1,4,0.7,0.7,0.3,4,0,22,35,62.9,79,42,255,3,4,Match Report
Richarlison,3/1/20,Sun,Matchweek 28,Home,D 1–1,Everton,Manchester Utd,Y,FWCM,90,0,0,0,0,4,0,0,0,40,33,2,1,3,0.9,0.9,0.4,2,0,17,27,63,80,23,48,3,3,Match Report
Richarlison,3/8/20,Sun,Matchweek 29,Away,L 0–4,Everton,Chelsea,Y,FW,90,0,0,0,0,3,2,0,0,27,33,2,0,1,0.1,0.1,0.4,2,0,9,13,69.2,29,22,93,2,4,Match Report
Roberto Firmino,8/9/19,Fri,Matchweek 1,Home,W 4–1,Liverpool,Norwich City,Y,FW,85,0,1,0,0,4,1,0,0,39,25,2,0,1,0.9,0.9,0.4,4,1,21,29,72.4,77,33,129,3,3,Match Report
Roberto Firmino,8/17/19,Sat,Matchweek 2,Away,W 2–1,Liverpool,Southampton,Y,FW,90,1,0,0,0,2,1,0,0,44,16,1,1,2,0.4,0.4,0,2,1,21,28,75,42,30,44,3,3,Match Report
Roberto Firmino,8/24/19,Sat,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,FW,85,0,0,0,0,6,1,0,0,60,24,1,0,2,0.3,0.3,0,3,1,35,43,81.4,93,56,119,3,5,Match Report
Roberto Firmino,8/31/19,Sat,Matchweek 4,Away,W 3–0,Liverpool,Burnley,Y,FW,84,1,1,0,0,5,1,0,0,50,12,1,0,2,0.3,0.3,0.4,3,1,22,32,68.8,164,33,144,3,7,Match Report
Roberto Firmino,9/14/19,Sat,Matchweek 5,Home,W 3–1,Liverpool,Newcastle Utd,N,FW,54,0,1,0,0,2,1,0,0,33,18,1,0,1,0.1,0.1,0.8,4,1,20,26,76.9,94,25,106,1,2,Match Report
Roberto Firmino,9/22/19,Sun,Matchweek 6,Away,W 2–1,Liverpool,Chelsea,Y,FW,90,1,0,0,0,2,2,0,0,38,29,0,0,2,0.3,0.3,0.1,1,0,18,25,72,120,23,73,1,1,Match Report
Roberto Firmino,9/28/19,Sat,Matchweek 7,Away,W 1–0,Liverpool,Sheffield Utd,Y,FWAM,86,0,0,0,0,0,0,0,0,42,19,0,0,1,0,0,0.4,1,0,28,34,82.4,87,28,97,1,2,Match Report
Roberto Firmino,10/5/19,Sat,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,Y,LW,77,0,0,0,0,3,0,0,0,41,28,1,0,2,0.4,0.4,0.3,4,0,24,32,75,69,33,147,3,4,Match Report
Roberto Firmino,10/20/19,Sun,Matchweek 9,Away,D 1–1,Liverpool,Manchester Utd,Y,FW,90,0,0,0,0,4,2,0,0,51,22,3,0,1,0.4,0.4,0,0,0,31,35,88.6,78,34,47,0,1,Match Report
Roberto Firmino,10/27/19,Sun,Matchweek 10,Home,W 2–1,Liverpool,Tottenham,Y,FW,89,0,0,0,0,4,3,0,0,37,16,3,0,0,0.4,0.4,0.1,2,0,21,25,84,69,23,64,0,0,Match Report
Roberto Firmino,11/2/19,Sat,Matchweek 11,Away,W 2–1,Liverpool,Aston Villa,Y,FWAM,90,0,0,0,0,2,0,0,0,62,14,1,0,3,0.1,0.1,0.5,4,0,39,49,79.6,171,49,260,0,1,Match Report
Roberto Firmino,11/10/19,Sun,Matchweek 12,Home,W 3–1,Liverpool,Manchester City,Y,FWAM,78,0,0,0,0,3,1,0,0,34,38,0,0,2,0.2,0.2,0.1,2,0,18,22,81.8,119,28,46,3,3,Match Report
Roberto Firmino,11/23/19,Sat,Matchweek 13,Away,W 2–1,Liverpool,Crystal Palace,Y,FW,88,1,0,0,0,4,2,0,0,33,20,0,0,0,0.9,0.9,0,1,1,24,26,92.3,54,21,62,1,2,Match Report
Roberto Firmino,11/30/19,Sat,Matchweek 14,Home,W 2–1,Liverpool,Brighton,Y,FW,75,0,0,0,0,2,2,0,0,35,27,0,1,1,0.4,0.4,0,1,0,20,25,80,81,28,88,1,3,Match Report
Roberto Firmino,12/4/19,Wed,Matchweek 15,Home,W 5–2,Liverpool,Everton,N,FW,18,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0.1,3,2,4,4,100,31,8,31,1,1,Match Report
Roberto Firmino,12/7/19,Sat,Matchweek 16,Away,W 3–0,Liverpool,Bournemouth,Y,FW,90,0,0,0,0,5,1,0,0,38,22,1,1,2,0.4,0.4,0,3,0,19,26,73.1,97,27,77,0,0,Match Report
Roberto Firmino,12/14/19,Sat,Matchweek 17,Home,W 2–0,Liverpool,Watford,Y,AM,87,0,0,0,0,2,2,0,0,55,18,3,0,1,0.2,0.2,0,1,0,26,37,70.3,187,41,143,3,7,Match Report
Roberto Firmino,12/26/19,Thu,Matchweek 19,Away,W 4–0,Liverpool,Leicester City,Y,FW,90,2,0,0,0,3,2,0,0,49,27,1,0,0,0.7,0.7,0.2,3,0,32,41,78,104,36,91,1,2,Match Report
Roberto Firmino,12/29/19,Sun,Matchweek 20,Home,W 1–0,Liverpool,Wolves,Y,AM,85,0,0,0,0,3,1,0,0,51,22,0,0,2,0.2,0.2,0,0,0,36,41,87.8,119,40,96,0,2,Match Report
Roberto Firmino,1/2/20,Thu,Matchweek 21,Home,W 2–0,Liverpool,Sheffield Utd,Y,FW,90,0,0,0,0,5,0,0,0,60,22,2,0,2,0.8,0.8,0,1,0,35,46,76.1,42,52,130,6,6,Match Report
Roberto Firmino,1/11/20,Sat,Matchweek 22,Away,W 1–0,Liverpool,Tottenham,Y,FW,90,1,0,0,0,4,2,0,0,51,18,1,0,0,0.6,0.6,0.5,7,1,33,39,84.6,181,43,47,3,3,Match Report
Roberto Firmino,1/19/20,Sun,Matchweek 23,Home,W 2–0,Liverpool,Manchester Utd,Y,FW,82,0,0,0,0,3,0,0,0,42,20,0,0,0,0.3,0.3,0.3,6,0,23,32,71.9,101,38,105,5,5,Match Report
Roberto Firmino,1/23/20,Thu,Matchweek 24,Away,W 2–1,Liverpool,Wolves,Y,FWLW,90,1,0,0,0,4,3,0,0,55,27,2,0,2,0.8,0.8,0.1,2,0,33,41,80.5,74,25,79,1,1,Match Report
Roberto Firmino,1/29/20,Wed,Matchweek 18,Away,W 2–0,Liverpool,West Ham,Y,FW,90,0,0,0,0,2,1,0,0,63,25,3,0,2,0.5,0.5,0.1,4,1,44,52,84.6,165,42,84,1,1,Match Report
Roberto Firmino,2/1/20,Sat,Matchweek 25,Home,W 4–0,Liverpool,Southampton,Y,FW,90,0,3,0,0,3,2,0,0,44,23,1,0,1,0.8,0.8,0.7,7,4,24,32,75,102,34,134,2,4,Match Report
Roberto Firmino,2/15/20,Sat,Matchweek 26,Away,W 1–0,Liverpool,Norwich City,Y,FW,90,0,0,0,0,2,0,0,0,47,19,0,0,2,0.6,0.6,0,1,0,28,37,75.7,69,39,176,2,3,Match Report
Roberto Firmino,2/24/20,Mon,Matchweek 27,Home,W 3–2,Liverpool,West Ham,Y,FW,90,0,0,0,0,5,0,0,0,58,20,1,1,4,1,1,0.1,2,1,37,41,90.2,189,39,167,2,3,Match Report
Roberto Firmino,2/29/20,Sat,Matchweek 28,Away,L 0–3,Liverpool,Watford,Y,FWAM,78,0,0,0,0,1,0,0,0,26,12,0,0,1,0,0,0,0,0,13,19,68.4,50,21,98,4,5,Match Report
Roberto Firmino,3/7/20,Sat,Matchweek 29,Home,W 2–1,Liverpool,Bournemouth,Y,FW,89,0,0,0,0,3,1,0,0,42,11,0,1,0,0.4,0.4,0,1,0,27,33,81.8,112,30,85,1,3,Match Report
Sadio Mane,8/9/19,Fri,Matchweek 1,Home,W 4–1,Liverpool,Norwich City,N,LW,17,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,9,11,81.8,16,14,106,1,1,Match Report
Sadio Mane,8/17/19,Sat,Matchweek 2,Away,W 2–1,Liverpool,Southampton,Y,LWRW,90,1,1,0,0,2,2,0,0,46,20,1,0,0,0.2,0.2,0.9,5,1,20,28,71.4,108,35,92,1,4,Match Report
Sadio Mane,8/24/19,Sat,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,LW,76,0,0,0,0,3,1,0,0,55,15,5,1,0,0.2,0.2,0.3,6,0,34,38,89.5,130,45,256,2,2,Match Report
Sadio Mane,8/31/19,Sat,Matchweek 4,Away,W 3–0,Liverpool,Burnley,Y,LW,84,1,0,0,0,2,1,0,0,39,12,1,3,1,0.4,0.4,0,4,0,24,29,82.8,79,32,93,3,4,Match Report
Sadio Mane,9/14/19,Sat,Matchweek 5,Home,W 3–1,Liverpool,Newcastle Utd,Y,LWFW,90,2,0,0,0,4,2,0,0,60,15,0,1,0,1.1,1.1,0.2,3,0,36,47,76.6,96,42,84,2,2,Match Report
Sadio Mane,9/22/19,Sun,Matchweek 6,Away,W 2–1,Liverpool,Chelsea,Y,LW,70,0,0,0,0,1,0,0,0,34,29,2,2,2,0.2,0.2,0,1,1,21,25,84,81,29,68,4,4,Match Report
Sadio Mane,9/28/19,Sat,Matchweek 7,Away,W 1–0,Liverpool,Sheffield Utd,Y,LWRW,89,0,0,0,0,4,1,0,0,51,15,0,0,4,0.8,0.8,0,0,0,25,37,67.6,94,37,72,2,3,Match Report
Sadio Mane,10/5/19,Sat,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,Y,RW,90,1,0,0,0,3,3,0,0,57,37,3,1,5,0.6,0.6,0.1,2,1,33,39,84.6,142,33,181,1,1,Match Report
Sadio Mane,10/20/19,Sun,Matchweek 9,Away,D 1–1,Liverpool,Manchester Utd,Y,RW,90,0,0,0,0,0,0,0,0,35,12,1,0,1,0,0,0.2,3,0,21,23,91.3,65,29,83,3,3,Match Report
Sadio Mane,10/27/19,Sun,Matchweek 10,Home,W 2–1,Liverpool,Tottenham,Y,LWFW,90,0,0,0,0,2,0,0,0,45,13,2,0,0,0.5,0.5,0.1,5,1,26,31,83.9,82,38,98,2,3,Match Report
Sadio Mane,11/2/19,Sat,Matchweek 11,Away,W 2–1,Liverpool,Aston Villa,Y,LWRW,90,1,1,0,0,6,3,1,0,60,11,2,0,0,0.5,0.5,0.5,5,1,33,44,75,140,44,261,0,0,Match Report
Sadio Mane,11/10/19,Sun,Matchweek 12,Home,W 3–1,Liverpool,Manchester City,Y,LWCMFW,90,1,0,0,0,1,1,0,0,43,43,4,1,1,0.3,0.3,0.2,2,0,23,31,74.2,120,34,197,3,5,Match Report
Sadio Mane,11/23/19,Sat,Matchweek 13,Away,W 2–1,Liverpool,Crystal Palace,Y,RWLW,90,1,0,0,0,2,1,0,0,38,21,0,1,1,0.3,0.3,0.1,3,0,23,30,76.7,77,30,111,2,2,Match Report
Sadio Mane,11/30/19,Sat,Matchweek 14,Home,W 2–1,Liverpool,Brighton,Y,LW,90,0,0,0,0,2,2,0,0,40,19,3,0,2,0.6,0.6,0.4,3,0,25,30,83.3,73,26,248,5,5,Match Report
Sadio Mane,12/4/19,Wed,Matchweek 15,Home,W 5–2,Liverpool,Everton,Y,LW,90,1,2,0,0,3,1,0,0,32,18,1,0,1,0.7,0.7,1.2,4,3,14,18,77.8,102,29,184,4,6,Match Report
Sadio Mane,12/7/19,Sat,Matchweek 16,Away,W 3–0,Liverpool,Bournemouth,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Sadio Mane,12/14/19,Sat,Matchweek 17,Home,W 2–0,Liverpool,Watford,Y,LW,90,0,1,0,0,2,1,0,0,60,12,1,0,0,0.1,0.1,0.2,3,1,30,43,69.8,197,43,247,3,6,Match Report
Sadio Mane,12/26/19,Thu,Matchweek 19,Away,W 4–0,Liverpool,Leicester City,Y,LW,90,0,1,0,0,3,1,0,0,52,21,0,0,1,0.9,0.9,0.2,2,1,33,38,86.8,109,38,208,2,5,Match Report
Sadio Mane,12/29/19,Sun,Matchweek 20,Home,W 1–0,Liverpool,Wolves,Y,LW,90,1,0,0,0,2,1,0,0,44,17,1,0,0,0.3,0.3,0.1,3,0,29,33,87.9,71,32,81,2,2,Match Report
Sadio Mane,1/2/20,Thu,Matchweek 21,Home,W 2–0,Liverpool,Sheffield Utd,Y,LW,77,1,0,0,0,4,3,0,0,51,8,0,0,1,1.2,1.2,0.4,6,1,35,40,87.5,156,46,254,2,4,Match Report
Sadio Mane,1/11/20,Sat,Matchweek 22,Away,W 1–0,Liverpool,Tottenham,Y,LW,80,0,0,0,0,2,1,0,0,54,18,4,0,1,0.2,0.2,0,1,0,30,40,75,138,46,246,3,3,Match Report
Sadio Mane,1/19/20,Sun,Matchweek 23,Home,W 2–0,Liverpool,Manchester Utd,Y,LW,82,0,0,0,0,4,1,0,0,55,18,1,0,0,0.7,0.7,0.2,4,0,29,34,85.3,136,39,205,1,3,Match Report
Sadio Mane,1/23/20,Thu,Matchweek 24,Away,W 2–1,Liverpool,Wolves,Y,LW,32,0,0,0,0,0,0,0,0,21,5,1,0,0,0,0,0.1,1,0,19,19,100,62,13,32,0,1,Match Report
Sadio Mane,2/15/20,Sat,Matchweek 26,Away,W 1–0,Liverpool,Norwich City,N,LW,31,1,0,0,0,1,1,1,0,20,4,0,0,0,0.2,0.2,0,1,0,14,15,93.3,125,18,121,0,2,Match Report
Sadio Mane,2/24/20,Mon,Matchweek 27,Home,W 3–2,Liverpool,West Ham,Y,LW,89,1,0,0,0,3,1,0,0,68,15,3,0,1,0.8,0.8,0,3,0,35,46,76.1,144,57,239,4,7,Match Report
Sadio Mane,2/29/20,Sat,Matchweek 28,Away,L 0–3,Liverpool,Watford,Y,LWRW,90,0,0,0,0,0,0,0,0,37,18,1,0,0,0,0,0,1,0,22,31,71,94,33,56,2,3,Match Report
Sadio Mane,3/7/20,Sat,Matchweek 29,Home,W 2–1,Liverpool,Bournemouth,Y,LW,90,1,1,0,0,3,1,0,0,69,11,2,0,1,0.5,0.5,0.1,4,1,37,52,71.2,98,49,188,3,7,Match Report
Sebastien Haller,8/10/19,Sat,Matchweek 1,Home,L 0–5,West Ham,Manchester City,Y,FW,90,0,0,0,0,1,1,0,0,44,39,3,2,3,0.1,0.1,0,0,0,32,34,94.1,29,32,18,2,2,Match Report
Sebastien Haller,8/24/19,Sat,Matchweek 3,Away,W 3–1,West Ham,Watford,Y,FW,90,2,0,0,0,3,3,0,0,37,20,1,1,0,1.5,1.5,0,1,1,21,28,75,57,23,38,0,0,Match Report
Sebastien Haller,8/31/19,Sat,Matchweek 4,Home,W 2–0,West Ham,Norwich City,Y,FW,90,1,0,0,0,4,2,0,0,50,25,2,0,2,0.7,0.7,0,1,0,25,36,69.4,41,34,81,3,4,Match Report
Sebastien Haller,9/16/19,Mon,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,Y,FW,90,0,0,0,0,2,0,0,0,52,24,1,0,4,0.1,0.1,0.2,4,0,29,37,78.4,120,28,119,0,0,Match Report
Sebastien Haller,9/22/19,Sun,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,FW,90,0,0,0,0,1,0,0,0,41,19,2,1,1,0.1,0.1,0,2,0,23,30,76.7,94,23,31,0,0,Match Report
Sebastien Haller,9/28/19,Sat,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,FW,90,0,1,0,0,2,1,0,0,49,9,0,0,1,0.2,0.2,0.5,8,1,31,42,73.8,93,28,52,1,1,Match Report
Sebastien Haller,10/5/19,Sat,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,FW,90,1,0,0,0,3,2,1,0,32,21,1,1,1,0.7,0.7,0,0,0,14,21,66.7,24,11,11,0,0,Match Report
Sebastien Haller,10/19/19,Sat,Matchweek 9,Away,L 0–2,West Ham,Everton,Y,FW,90,0,0,0,0,3,1,0,0,44,17,0,0,0,0.1,0.1,0,1,0,20,27,74.1,39,29,58,0,0,Match Report
Sebastien Haller,10/26/19,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,Y,FW,90,0,0,0,0,0,0,0,0,25,8,0,0,1,0,0,0.1,3,0,13,20,65,41,18,27,0,1,Match Report
Sebastien Haller,11/2/19,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,Y,FW,90,0,0,0,0,4,2,0,0,45,13,1,0,0,0.3,0.3,0,1,1,28,32,87.5,51,21,15,0,0,Match Report
Sebastien Haller,11/9/19,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,Y,FW,90,0,0,0,0,1,1,0,0,31,10,0,0,0,0,0,0,2,0,19,24,79.2,31,14,8,0,2,Match Report
Sebastien Haller,11/23/19,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,FW,90,0,0,0,0,5,2,0,0,45,21,1,0,3,0.4,0.4,0,1,0,18,31,58.1,23,21,10,0,1,Match Report
Sebastien Haller,11/30/19,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,N,FW,15,0,0,0,0,0,0,0,0,7,11,0,0,1,0,0,0,0,0,4,6,66.7,10,3,4,0,0,Match Report
Sebastien Haller,12/4/19,Wed,Matchweek 15,Away,L 0–2,West Ham,Wolves,Y,FW,79,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,11,19,57.9,41,23,61,4,4,Match Report
Sebastien Haller,12/9/19,Mon,Matchweek 16,Home,L 1–3,West Ham,Arsenal,N,AM,21,0,0,0,0,0,0,0,0,6,13,0,0,1,0,0,0,0,0,2,3,66.7,2,2,3,0,0,Match Report
Sebastien Haller,12/14/19,Sat,Matchweek 17,Away,W 1–0,West Ham,Southampton,Y,FW,78,1,0,0,0,3,3,0,0,40,32,1,1,2,0.4,0.4,0.2,4,0,20,32,62.5,99,25,72,3,3,Match Report
Sebastien Haller,12/26/19,Thu,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,Y,FW,74,0,0,0,0,1,0,0,0,32,16,2,0,0,0.1,0.1,0,0,0,15,22,68.2,48,19,16,0,2,Match Report
Sebastien Haller,12/28/19,Sat,Matchweek 20,Home,L 1–2,West Ham,Leicester City,Y,FW,54,0,0,0,0,3,0,0,0,27,14,0,0,0,0.2,0.2,0,1,0,10,21,47.6,36,13,19,1,1,Match Report
Sebastien Haller,1/1/20,Wed,Matchweek 21,Home,W 4–0,West Ham,Bournemouth,Y,FW,90,1,0,0,0,2,1,0,0,37,33,0,0,0,0.1,0.1,0,1,0,18,30,60,73,22,129,1,3,Match Report
Sebastien Haller,1/10/20,Fri,Matchweek 22,Away,L 0–1,West Ham,Sheffield Utd,Y,FW,90,0,0,0,0,2,0,0,0,60,7,1,0,1,0.1,0.1,0,1,0,23,47,48.9,69,25,31,2,3,Match Report
Sebastien Haller,1/18/20,Sat,Matchweek 23,Home,D 1–1,West Ham,Everton,Y,FW,90,0,0,0,0,5,2,0,0,50,27,0,0,2,0.7,0.7,0.1,1,0,18,30,60,55,23,44,0,0,Match Report
Sebastien Haller,1/22/20,Wed,Matchweek 24,Away,L 1–4,West Ham,Leicester City,Y,FW,90,0,0,0,0,0,0,0,0,41,34,0,0,2,0,0,0.2,4,2,17,32,53.1,34,15,21,1,1,Match Report
Sebastien Haller,1/29/20,Wed,Matchweek 18,Home,L 0–2,West Ham,Liverpool,Y,FW,90,0,0,0,0,0,0,0,0,42,25,0,1,4,0,0,0,1,0,21,29,72.4,107,23,36,0,0,Match Report
Sebastien Haller,2/1/20,Sat,Matchweek 25,Home,D 3–3,West Ham,Brighton,Y,FW,90,0,0,0,0,0,0,0,0,36,33,0,1,0,0,0,0.1,3,0,17,26,65.4,60,22,69,2,3,Match Report
Sebastien Haller,2/19/20,Wed,Matchweek 26,Away,L 0–2,West Ham,Manchester City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Sebastien Haller,2/24/20,Mon,Matchweek 27,Away,L 2–3,West Ham,Liverpool,N,FW,26,0,0,0,0,1,1,0,0,17,10,0,0,0,0,0,0,0,0,8,10,80,10,7,2,0,0,Match Report
Sebastien Haller,2/29/20,Sat,Matchweek 28,Home,W 3–1,West Ham,Southampton,Y,FW,90,1,0,0,0,4,2,0,0,45,26,0,0,5,0.9,0.9,0.4,5,2,13,27,48.1,84,24,59,4,5,Match Report
Sebastien Haller,3/7/20,Sat,Matchweek 29,Away,L 0–1,West Ham,Arsenal,Y,FW,90,0,0,0,0,1,1,0,0,41,27,1,0,0,0.2,0.2,0.3,3,0,18,28,64.3,67,19,34,0,1,Match Report
Sergio Aguero,8/10/19,Sat,Matchweek 1,Away,W 5–0,Manchester City,West Ham,N,FW,22,1,0,1,1,0,0,0,0,5,5,0,0,0,0.8,0,0,0,0,3,3,100,24,5,69,0,1,Match Report
Sergio Aguero,8/17/19,Sat,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,FW,65,1,0,0,0,3,1,0,0,20,19,0,0,4,0.6,0.6,0.1,1,0,6,8,75,5,11,32,0,1,Match Report
Sergio Aguero,8/25/19,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,FW,90,2,0,0,0,4,2,0,0,31,18,1,0,2,0.7,0.7,0.2,4,1,18,22,81.8,21,22,53,1,1,Match Report
Sergio Aguero,8/31/19,Sat,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,FW,90,2,1,0,0,5,2,0,0,31,34,0,1,0,0.4,0.4,0.3,3,1,18,21,85.7,61,28,73,1,2,Match Report
Sergio Aguero,9/14/19,Sat,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,FW,90,1,0,0,0,6,2,0,0,34,6,0,0,1,1.1,1.1,0.1,4,0,16,23,69.6,56,21,60,4,6,Match Report
Sergio Aguero,9/21/19,Sat,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,FW,90,1,1,1,1,6,1,0,0,55,14,2,1,2,2.1,1.4,1.3,4,2,32,39,82.1,50,45,82,2,2,Match Report
Sergio Aguero,9/28/19,Sat,Matchweek 7,Away,W 3–1,Manchester City,Everton,N,FW,25,0,0,0,0,2,1,0,0,14,4,0,0,1,0.1,0.1,0,3,1,8,8,100,38,12,64,2,2,Match Report
Sergio Aguero,10/6/19,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,Y,FW,90,0,0,0,0,3,0,0,0,25,10,0,0,1,0.2,0.2,0,2,0,9,12,75,15,16,56,2,3,Match Report
Sergio Aguero,10/19/19,Sat,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Sergio Aguero,10/26/19,Sat,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,N,FW,15,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,4,6,66.7,30,6,38,0,0,Match Report
Sergio Aguero,11/2/19,Sat,Matchweek 11,Home,W 2–1,Manchester City,Southampton,Y,FW,89,1,0,0,0,7,1,0,0,27,12,1,0,0,1,1,0,1,0,7,12,58.3,13,16,47,1,1,Match Report
Sergio Aguero,11/10/19,Sun,Matchweek 12,Away,L 1–3,Manchester City,Liverpool,Y,FW,70,0,0,0,0,3,2,0,0,22,13,0,0,0,0.2,0.2,0,1,0,12,16,75,27,18,93,1,1,Match Report
Sergio Aguero,11/23/19,Sat,Matchweek 13,Home,W 2–1,Manchester City,Chelsea,Y,FW,76,0,0,0,0,2,0,0,0,22,19,0,0,0,0.5,0.5,0.2,2,0,10,15,66.7,49,18,58,0,1,Match Report
Sergio Aguero,12/21/19,Sat,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,N,CM,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,2,21,0,1,Match Report
