,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
737,Tyrone Mings,5.0,eng ENG,CB,90,1,0,0,1,0,1,0,0,0,0,0,0,6,2,2,50.0,09/28/20,Aston Villa,Fulham
738,Ezri Konsa Ngoyo,4.0,eng ENG,CB,90,0,0,0,1,3,1,0,1,1,0,0,0,5,2,3,40.0,09/28/20,Aston Villa,Fulham
739,Matthew Cash,2.0,eng ENG,RB,90,0,0,0,3,0,0,1,1,3,0,0,0,7,0,2,0.0,09/28/20,Aston Villa,Fulham
740,Emiliano MartÃ­nez,26.0,ar ARG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,09/28/20,Aston Villa,Fulham
741,Roberto Firmino,9.0,br BRA,FW,89,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0.0,09/28/20,Liverpool,Arsenal
742,Takumi Minamino,18.0,jp JPN,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,09/28/20,Liverpool,Arsenal
743,Sadio Mane,10.0,sn SEN,LW,79,1,0,0,3,3,0,0,2,2,0,0,0,9,0,1,0.0,09/28/20,Liverpool,Arsenal
744,Diogo Jota,20.0,pt POR,LW,11,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0.0,09/28/20,Liverpool,Arsenal
745,Mohamed Salah,11.0,eg EGY,RW,90,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0.0,09/28/20,Liverpool,Arsenal
746,Georginio Wijnaldum,5.0,nl NED,CM,90,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,09/28/20,Liverpool,Arsenal
747,Naby Keita,8.0,gn GUI,CM,78,0,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0.0,09/28/20,Liverpool,Arsenal
748,James Milner,7.0,eng ENG,CM,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,09/28/20,Liverpool,Arsenal
749,Fabinho,3.0,br BRA,DM,90,0,0,0,0,1,0,1,1,5,0,0,0,11,1,1,50.0,09/28/20,Liverpool,Arsenal
750,Andrew Robertson,26.0,sco SCO,LB,90,0,0,0,2,0,0,4,0,0,0,0,0,13,0,1,0.0,09/28/20,Liverpool,Arsenal
751,Virgil van Dijk,4.0,nl NED,CB,90,0,0,0,1,2,0,0,0,0,0,0,0,10,2,2,50.0,09/28/20,Liverpool,Arsenal
752,Joseph Gomez,12.0,eng ENG,CB,90,0,0,0,0,1,0,0,1,0,0,0,0,19,1,4,20.0,09/28/20,Liverpool,Arsenal
753,Trent Alexander-Arnold,66.0,eng ENG,RB,90,1,0,0,1,0,0,7,1,0,0,0,0,15,0,0,,09/28/20,Liverpool,Arsenal
754,Alisson,1.0,br BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,09/28/20,Liverpool,Arsenal
755,Alexandre Lacazette,9.0,fr FRA,FW,72,0,0,0,2,1,1,0,1,1,0,0,0,5,3,1,75.0,09/28/20,Arsenal,Liverpool
756,Eddie Nketiah,30.0,eng ENG,LW,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,09/28/20,Arsenal,Liverpool
757,Pierre-Emerick Aubameyang,14.0,ga GAB,"LW,FW",90,0,0,0,0,0,1,2,0,1,0,0,0,2,3,1,75.0,09/28/20,Arsenal,Liverpool
758,Willian,12.0,br BRA,RW,67,0,0,0,1,1,1,1,2,0,0,0,0,1,1,0,100.0,09/28/20,Arsenal,Liverpool
759,Nicolas Pepe,19.0,ci CIV,RW,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,09/28/20,Arsenal,Liverpool
760,Granit Xhaka,34.0,ch SUI,DM,59,0,0,0,1,2,0,0,1,1,0,0,0,8,1,0,100.0,09/28/20,Arsenal,Liverpool
761,Dani Ceballos,8.0,es ESP,DM,31,1,0,0,1,2,0,0,0,2,0,0,0,6,0,0,,09/28/20,Arsenal,Liverpool
762,Mohamed Elneny,25.0,eg EGY,DM,90,0,0,0,0,1,0,0,2,1,0,0,0,11,0,1,0.0,09/28/20,Arsenal,Liverpool
763,Ainsley Maitland-Niles,15.0,eng ENG,WB,90,0,0,0,0,0,1,0,0,3,0,0,0,8,1,0,100.0,09/28/20,Arsenal,Liverpool
764,Hector Bellerin,2.0,es ESP,WB,90,1,0,0,1,1,0,1,0,1,0,0,0,11,1,0,100.0,09/28/20,Arsenal,Liverpool
765,Kieran Tierney,3.0,sco SCO,CB,90,0,0,0,0,2,0,1,2,1,0,0,0,8,1,0,100.0,09/28/20,Arsenal,Liverpool
766,David Luiz,23.0,br BRA,CB,90,0,0,0,0,0,1,0,1,1,0,0,0,6,1,0,100.0,09/28/20,Arsenal,Liverpool
767,Rob Holding,16.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,9,2,1,66.7,09/28/20,Arsenal,Liverpool
768,Bernd Leno,1.0,de GER,GK,90,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,09/28/20,Arsenal,Liverpool
769,Tammy Abraham,9.0,eng ENG,FW,90,0,0,0,1,2,0,0,0,1,1,0,0,5,3,3,50.0,10/03/20,Chelsea,Crystal Palace
770,Timo Werner,11.0,de GER,LW,90,0,0,0,0,1,0,0,0,2,0,0,0,4,2,2,50.0,10/03/20,Chelsea,Crystal Palace
771,Callum Hudson-Odoi,20.0,eng ENG,RW,82,0,0,0,1,0,0,2,0,0,0,0,0,7,0,0,,10/03/20,Chelsea,Crystal Palace
772,Christian Pulisic,10.0,us USA,RW,8,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,,10/03/20,Chelsea,Crystal Palace
773,Kai Havertz,29.0,de GER,AM,90,0,0,0,2,3,1,1,1,0,1,0,0,14,3,2,60.0,10/03/20,Chelsea,Crystal Palace
774,Jorginho,5.0,it ITA,DM,90,0,0,0,3,2,0,0,1,0,0,0,0,8,0,0,,10/03/20,Chelsea,Crystal Palace
775,N'Golo Kante,7.0,fr FRA,DM,82,1,0,0,1,0,0,0,2,0,0,0,0,10,0,0,,10/03/20,Chelsea,Crystal Palace
776,Mateo Kovacic,17.0,hr CRO,DM,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,10/03/20,Chelsea,Crystal Palace
777,Ben Chilwell,21.0,eng ENG,LB,90,0,0,0,2,2,0,3,3,1,0,0,0,10,3,0,100.0,10/03/20,Chelsea,Crystal Palace
778,Kurt Zouma,15.0,fr FRA,CB,90,0,0,0,0,0,0,0,1,1,0,0,0,6,4,1,80.0,10/03/20,Chelsea,Crystal Palace
779,Thiago Silva,6.0,br BRA,CB,90,0,0,0,1,0,0,1,2,0,0,0,0,11,2,1,66.7,10/03/20,Chelsea,Crystal Palace
780,Cesar Azpilicueta,28.0,es ESP,RB,90,1,0,0,3,0,0,3,0,0,0,0,0,6,1,2,33.3,10/03/20,Chelsea,Crystal Palace
781,Edouard Mendy,16.0,sn SEN,GK,90,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,10/03/20,Chelsea,Crystal Palace
782,Jordan Ayew,9.0,gh GHA,FW,90,0,0,0,2,2,0,1,0,1,0,0,0,3,1,7,12.5,10/03/20,Crystal Palace,Chelsea
783,Wilfried Zaha,11.0,ci CIV,FW,90,0,0,0,1,2,0,1,0,1,0,0,0,4,0,0,,10/03/20,Crystal Palace,Chelsea
784,Eberechi Eze,25.0,eng ENG,LM,90,0,0,0,2,7,0,0,0,0,0,0,0,5,0,1,0.0,10/03/20,Crystal Palace,Chelsea
785,James McCarthy,22.0,ie IRL,CM,66,0,0,0,0,0,0,0,1,1,0,0,0,7,1,0,100.0,10/03/20,Crystal Palace,Chelsea
786,Luka Milivojevic,4.0,rs SRB,CM,24,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,,10/03/20,Crystal Palace,Chelsea
787,James McArthur,18.0,sco SCO,CM,71,0,0,0,1,0,0,1,0,0,0,0,0,11,1,1,50.0,10/03/20,Crystal Palace,Chelsea
788,Jairo Riedewald,44.0,nl NED,CM,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,10/03/20,Crystal Palace,Chelsea
789,Andros Townsend,10.0,eng ENG,RM,90,0,0,0,1,3,0,4,0,0,0,0,0,3,0,1,0.0,10/03/20,Crystal Palace,Chelsea
790,Tyrick Mitchell,27.0,eng ENG,LB,90,0,0,0,1,0,0,0,1,1,0,1,0,6,0,1,0.0,10/03/20,Crystal Palace,Chelsea
791,Mamadou Sakho,12.0,fr FRA,CB,90,0,0,0,1,1,0,0,0,1,0,1,0,6,1,3,25.0,10/03/20,Crystal Palace,Chelsea
792,Cheikhou Kouyate,8.0,sn SEN,CB,90,0,0,0,2,0,0,0,0,1,0,0,0,11,5,3,62.5,10/03/20,Crystal Palace,Chelsea
793,Joel Ward,2.0,eng ENG,RB,90,0,0,0,1,0,0,2,0,1,0,0,0,10,2,1,66.7,10/03/20,Crystal Palace,Chelsea
794,Vicente Guaita,31.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,10/03/20,Crystal Palace,Chelsea
795,Dominic Calvert-Lewin,9.0,eng ENG,FW,90,0,0,0,2,1,0,1,0,1,0,0,0,5,4,4,50.0,10/03/20,Everton,Brighton
796,Richarlison,7.0,br BRA,LW,24,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,10/03/20,Everton,Brighton
797,Alex Iwobi,17.0,ng NGA,LW,66,0,0,0,2,0,0,1,1,0,0,0,0,4,0,0,,10/03/20,Everton,Brighton
798,James Rodriguez,19.0,co COL,RW,77,0,0,0,1,5,0,1,0,0,0,0,0,7,0,0,,10/03/20,Everton,Brighton
799,Theo Walcott,11.0,eng ENG,RW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/03/20,Everton,Brighton
800,Gylfi Sigurdsson,10.0,is ISL,CM,90,0,0,0,0,1,0,1,1,2,0,0,0,11,0,0,,10/03/20,Everton,Brighton
801,Abdoulaye Doucoure,16.0,fr FRA,CM,90,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,,10/03/20,Everton,Brighton
802,Tom Davies,26.0,eng ENG,"DM,RB",90,0,0,0,1,0,0,1,2,4,0,0,0,8,0,0,,10/03/20,Everton,Brighton
803,Lucas Digne,12.0,fr FRA,LB,90,0,0,0,4,1,0,5,0,0,0,0,0,10,1,0,100.0,10/03/20,Everton,Brighton
804,Michael Keane,5.0,eng ENG,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0,100.0,10/03/20,Everton,Brighton
805,Yerry Mina,13.0,co COL,CB,90,0,0,0,1,0,0,0,0,0,0,0,0,8,4,0,100.0,10/03/20,Everton,Brighton
806,Seamus Coleman,23.0,ie IRL,RB,57,0,0,0,0,2,0,1,0,3,0,0,0,9,0,0,,10/03/20,Everton,Brighton
807,Fabian Delph,8.0,eng ENG,DM,33,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,,10/03/20,Everton,Brighton
808,Jordan Pickford,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,10/03/20,Everton,Brighton
809,Aaron Connolly,7.0,ie IRL,FW,65,0,0,0,0,3,2,1,0,1,0,0,0,2,0,2,0.0,10/03/20,Brighton,Everton
810,Adam Lallana,14.0,eng ENG,"WB,FW",25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/03/20,Brighton,Everton
811,Neal Maupay,9.0,fr FRA,"LW,FW",90,0,0,0,2,1,0,0,1,3,0,0,0,4,0,0,,10/03/20,Brighton,Everton
812,Leandro Trossard,11.0,be BEL,"RW,LW",90,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,,10/03/20,Brighton,Everton
813,Steven Alzate,17.0,co COL,DM,81,1,0,0,4,0,0,1,0,2,0,0,0,3,0,0,,10/03/20,Brighton,Everton
814,Pascal Gross,13.0,de GER,DM,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/03/20,Brighton,Everton
815,Yves Bissouma,8.0,ml MLI,DM,90,0,0,0,3,1,0,3,0,4,0,0,0,15,0,0,,10/03/20,Brighton,Everton
816,Solly March,20.0,eng ENG,"WB,RW",90,0,0,0,3,1,0,5,0,3,0,0,0,12,0,1,0.0,10/03/20,Brighton,Everton
817,Tariq Lamptey,2.0,eng ENG,WB,45,0,0,0,1,2,0,1,0,1,0,0,0,2,1,2,33.3,10/03/20,Brighton,Everton
818,Joel Veltman,34.0,nl NED,WB,45,0,0,0,0,2,0,3,0,1,0,0,0,11,1,1,50.0,10/03/20,Brighton,Everton
819,Adam Webster,4.0,eng ENG,CB,90,0,0,0,1,0,0,0,0,0,0,0,0,14,0,2,0.0,10/03/20,Brighton,Everton
820,Lewis Dunk,5.0,eng ENG,CB,90,0,0,0,0,2,0,0,0,1,0,0,0,9,0,1,0.0,10/03/20,Brighton,Everton
821,Ben White,3.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,15,2,1,66.7,10/03/20,Brighton,Everton
822,Mathew Ryan,1.0,au AUS,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/03/20,Brighton,Everton
823,Patrick Bamford,9.0,eng ENG,FW,90,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0.0,10/03/20,Leeds United,Manchester City
824,Ezgjan Alioski,10.0,mk MKD,LM,45,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,100.0,10/03/20,Leeds United,Manchester City
825,Ian Poveda-Ocampo,7.0,eng ENG,"LM,RM",45,0,0,0,1,2,0,1,0,1,0,0,0,3,0,0,,10/03/20,Leeds United,Manchester City
826,Mateusz Klich,43.0,pl POL,CM,76,0,0,0,1,0,0,2,0,2,0,0,0,3,0,0,,10/03/20,Leeds United,Manchester City
827,Leif Davis,24.0,eng ENG,"LB,CM",14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10/03/20,Leeds United,Manchester City
828,Tyler Roberts,11.0,wal WAL,CM,55,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0.0,10/03/20,Leeds United,Manchester City
829,Rodrigo Moreno,20.0,es ESP,CM,35,0,0,0,0,0,0,2,0,0,0,0,0,7,0,2,0.0,10/03/20,Leeds United,Manchester City
830,Helder Costa,17.0,pt POR,"RM,LM",90,0,0,0,2,1,0,0,0,2,0,0,0,6,0,3,0.0,10/03/20,Leeds United,Manchester City
831,Kalvin Phillips,23.0,eng ENG,DM,90,0,0,0,0,1,0,1,1,2,0,0,0,6,0,3,0.0,10/03/20,Leeds United,Manchester City
832,Stuart Dallas,15.0,nir NIR,"LB,CM",90,1,0,0,1,1,0,1,1,5,0,0,0,10,0,2,0.0,10/03/20,Leeds United,Manchester City
833,Liam Cooper,6.0,sco SCO,CB,90,0,0,0,0,3,1,0,0,3,0,0,0,8,1,1,50.0,10/03/20,Leeds United,Manchester City
834,Robin Koch,5.0,de GER,CB,90,0,0,0,1,0,0,0,0,1,0,0,0,5,0,2,0.0,10/03/20,Leeds United,Manchester City
835,Luke Ayling,2.0,eng ENG,RB,90,0,0,0,1,3,0,3,1,5,0,0,0,7,1,1,50.0,10/03/20,Leeds United,Manchester City
836,Illan Meslier,1.0,fr FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/03/20,Leeds United,Manchester City
837,Riyad Mahrez,26.0,dz ALG,"FW,RW",76,0,0,0,2,1,0,0,0,1,0,0,0,8,0,0,,10/03/20,Manchester City,Leeds United
838,Fernandinho,25.0,br BRA,"CM,RW",14,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,100.0,10/03/20,Manchester City,Leeds United
839,Raheem Sterling,7.0,eng ENG,"LW,FW",90,0,0,0,3,1,2,0,0,0,0,0,0,6,1,0,100.0,10/03/20,Manchester City,Leeds United
840,Ferran Torres,21.0,es ESP,RW,64,0,0,0,1,1,0,2,0,0,0,0,0,6,1,0,100.0,10/03/20,Manchester City,Leeds United
841,Bernardo Silva,20.0,pt POR,"RW,CM",26,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,,10/03/20,Manchester City,Leeds United
842,Phil Foden,47.0,eng ENG,"CM,LW",90,0,0,0,0,0,0,3,0,0,0,0,0,4,1,1,50.0,10/03/20,Manchester City,Leeds United
843,Kevin De Bruyne,17.0,be BEL,"CM,AM",90,0,0,0,2,0,1,3,0,5,0,0,0,6,0,0,,10/03/20,Manchester City,Leeds United
844,Rodrigo,16.0,es ESP,"DM,CM",90,0,0,0,0,2,0,0,0,3,0,0,0,8,3,0,100.0,10/03/20,Manchester City,Leeds United
845,Benjamin Mendy,22.0,fr FRA,LB,70,1,0,0,3,0,0,0,1,1,0,0,0,7,2,0,100.0,10/03/20,Manchester City,Leeds United
846,Nathan Ake,6.0,nl NED,LB,20,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,10/03/20,Manchester City,Leeds United
847,Aymeric Laporte,14.0,fr FRA,CB,90,0,0,0,0,2,0,0,1,1,0,0,0,3,3,1,75.0,10/03/20,Manchester City,Leeds United
848,Ruben Dias,3.0,pt POR,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,9,2,0,100.0,10/03/20,Manchester City,Leeds United
849,Kyle Walker,2.0,eng ENG,RB,90,0,0,0,1,0,0,0,3,1,0,0,0,11,1,3,25.0,10/03/20,Manchester City,Leeds United
850,Ederson,31.0,br BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/03/20,Manchester City,Leeds United
851,Callum Wilson,13.0,eng ENG,FW,90,0,0,0,0,2,3,1,0,0,0,0,0,6,0,8,0.0,10/03/20,Newcastle Utd,Burnley
852,Joelinton,9.0,br BRA,FW,89,1,0,0,0,0,0,0,0,1,0,0,0,9,3,2,60.0,10/03/20,Newcastle Utd,Burnley
853,Sean Longstaff,36.0,eng ENG,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/03/20,Newcastle Utd,Burnley
854,Allan Saint-Maximin,10.0,fr FRA,LM,72,0,0,0,0,5,0,2,1,0,0,0,0,3,0,0,,10/03/20,Newcastle Utd,Burnley
855,Ryan Fraser,21.0,sco SCO,LM,18,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,,10/03/20,Newcastle Utd,Burnley
856,Jeff Hendrick,16.0,ie IRL,RM,90,0,0,0,2,0,0,0,0,0,0,0,0,18,5,8,38.5,10/03/20,Newcastle Utd,Burnley
857,Isaac Hayden,14.0,eng ENG,DM,90,0,0,0,4,1,0,0,1,1,0,0,0,10,3,4,42.9,10/03/20,Newcastle Utd,Burnley
858,Jonjo Shelvey,8.0,eng ENG,DM,90,0,0,0,1,1,0,2,0,0,0,0,0,13,2,1,66.7,10/03/20,Newcastle Utd,Burnley
859,Jamal Lewis,15.0,nir NIR,LB,90,1,0,0,2,2,1,2,0,1,0,0,0,10,2,4,33.3,10/03/20,Newcastle Utd,Burnley
860,Federico Fernandez,18.0,ar ARG,CB,90,0,0,0,2,2,0,0,0,1,0,0,0,13,2,3,40.0,10/03/20,Newcastle Utd,Burnley
861,Fabian Schar,5.0,ch SUI,CB,54,0,0,0,1,0,0,0,0,0,0,0,0,7,1,6,14.3,10/03/20,Newcastle Utd,Burnley
862,Javier Manquillo,19.0,es ESP,RB,36,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,10/03/20,Newcastle Utd,Burnley
863,Emil Krafth,17.0,se SWE,"RB,CB",90,0,0,0,0,1,0,2,1,0,0,0,0,17,4,5,44.4,10/03/20,Newcastle Utd,Burnley
864,Karl Darlow,26.0,eng ENG,GK,90,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,10/03/20,Newcastle Utd,Burnley
865,Chris Wood,9.0,nz NZL,FW,90,0,0,0,1,0,2,0,0,1,0,0,0,1,8,5,61.5,10/03/20,Burnley,Newcastle Utd
866,Ashley Barnes,10.0,at AUT,FW,76,1,0,0,3,6,1,1,0,0,0,0,0,4,4,4,50.0,10/03/20,Burnley,Newcastle Utd
867,Matej Vydra,27.0,cz CZE,FW,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,10/03/20,Burnley,Newcastle Utd
868,Dwight McNeil,11.0,eng ENG,LM,90,1,0,0,1,2,0,2,2,0,0,0,0,9,3,3,50.0,10/03/20,Burnley,Newcastle Utd
869,Dale Stephens,16.0,eng ENG,CM,67,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,33.3,10/03/20,Burnley,Newcastle Utd
870,Johann Gudmundsson,7.0,is ISL,RM,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,10/03/20,Burnley,Newcastle Utd
871,Ashley Westwood,18.0,eng ENG,CM,90,0,0,0,1,2,0,3,0,0,0,0,0,14,0,0,,10/03/20,Burnley,Newcastle Utd
872,Josh Brownhill,8.0,eng ENG,"RM,CM",90,0,0,0,2,1,0,0,1,1,0,0,0,23,6,1,85.7,10/03/20,Burnley,Newcastle Utd
873,Charlie Taylor,3.0,eng ENG,LB,90,0,0,0,0,0,0,4,0,2,0,0,0,12,6,0,100.0,10/03/20,Burnley,Newcastle Utd
874,James Tarkowski,5.0,eng ENG,CB,90,1,0,0,1,1,1,0,1,1,0,0,0,15,12,0,100.0,10/03/20,Burnley,Newcastle Utd
875,Kevin Long,28.0,ie IRL,CB,90,0,0,0,2,1,0,0,0,2,0,0,0,10,2,5,28.6,10/03/20,Burnley,Newcastle Utd
876,Phil Bardsley,26.0,sco SCO,RB,90,0,0,0,5,0,0,3,2,2,0,0,0,10,0,1,0.0,10/03/20,Burnley,Newcastle Utd
877,Nick Pope,1.0,eng ENG,GK,90,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,,10/03/20,Burnley,Newcastle Utd
878,Jamie Vardy,9.0,eng ENG,FW,90,0,0,0,1,1,3,0,0,0,0,0,0,1,2,2,50.0,10/04/20,Leicester City,West Ham
879,Harvey Barnes,15.0,eng ENG,LW,90,0,0,0,1,2,0,1,0,0,0,0,0,9,0,3,0.0,10/04/20,Leicester City,West Ham
880,Ayoze Perez,17.0,es ESP,RW,63,0,0,0,1,0,0,1,1,0,0,0,0,3,0,1,0.0,10/04/20,Leicester City,West Ham
881,Kelechi Iheanacho,14.0,ng NGA,RW,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10/04/20,Leicester City,West Ham
882,Nampalys Mendy,24.0,fr FRA,DM,88,1,0,0,3,2,0,0,1,1,0,0,0,12,1,1,50.0,10/04/20,Leicester City,West Ham
883,Hamza Choudhury,20.0,eng ENG,DM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/04/20,Leicester City,West Ham
884,Youri Tielemans,8.0,be BEL,"DM,CM",90,0,0,0,1,2,0,3,1,1,0,0,0,8,1,1,50.0,10/04/20,Leicester City,West Ham
885,James Justin,2.0,eng ENG,"WB,LB",90,0,0,0,0,0,0,4,0,1,0,0,0,12,0,3,0.0,10/04/20,Leicester City,West Ham
886,Timothy Castagne,27.0,be BEL,"WB,RB",90,0,0,0,0,0,0,2,1,2,0,0,0,14,3,1,75.0,10/04/20,Leicester City,West Ham
887,Caglar Soyuncu,4.0,tr TUR,CB,90,0,0,0,3,0,0,0,3,0,0,0,0,20,3,5,37.5,10/04/20,Leicester City,West Ham
888,Jonny Evans,6.0,nir NIR,CB,90,1,0,0,1,1,0,0,0,0,0,0,0,16,3,4,42.9,10/04/20,Leicester City,West Ham
889,Daniel Amartey,18.0,gh GHA,CB,54,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,50.0,10/04/20,Leicester City,West Ham
890,Cengiz Under,19.0,tr TUR,CM,36,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,,10/04/20,Leicester City,West Ham
891,Kasper Schmeichel,1.0,dk DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,10/04/20,Leicester City,West Ham
892,Michail Antonio,30.0,eng ENG,FW,87,0,0,0,1,4,2,1,0,0,0,0,0,5,3,5,37.5,10/04/20,West Ham,Leicester City
893,Sebastien Haller,22.0,fr FRA,FW,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,10/04/20,West Ham,Leicester City
894,Pablo Fornals,18.0,es ESP,CM,90,1,0,0,1,1,0,0,1,0,0,0,0,8,2,0,100.0,10/04/20,West Ham,Leicester City
895,Jarrod Bowen,20.0,eng ENG,CM,87,0,0,0,0,2,0,2,0,1,0,0,0,9,0,0,,10/04/20,West Ham,Leicester City
896,Mark Noble,16.0,eng ENG,CM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/04/20,West Ham,Leicester City
897,Declan Rice,41.0,eng ENG,DM,90,0,0,0,1,1,0,0,1,0,0,0,0,11,1,0,100.0,10/04/20,West Ham,Leicester City
898,Tomas Soucek,28.0,cz CZE,DM,90,0,0,0,2,1,0,1,1,1,0,0,0,8,6,3,66.7,10/04/20,West Ham,Leicester City
899,Arthur Masuaku,26.0,cd COD,WB,90,0,0,0,1,0,0,0,0,0,0,0,0,7,0,4,0.0,10/04/20,West Ham,Leicester City
900,Vladimir Coufal,5.0,cz CZE,WB,90,1,0,0,1,1,0,0,1,1,0,0,0,9,3,0,100.0,10/04/20,West Ham,Leicester City
901,Aaron Cresswell,3.0,eng ENG,CB,90,0,0,0,0,0,0,2,0,0,0,0,0,14,1,1,50.0,10/04/20,West Ham,Leicester City
902,Angelo Ogbonna,21.0,it ITA,CB,90,0,0,0,1,1,0,0,0,1,0,0,0,11,1,0,100.0,10/04/20,West Ham,Leicester City
903,Fabian Balbuena,4.0,py PAR,CB,90,0,0,0,0,0,0,0,1,0,0,0,0,11,4,1,80.0,10/04/20,West Ham,Leicester City
904,Åukasz FabiaÅski,1.0,pl POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,10/04/20,West Ham,Leicester City
905,Danny Ings,9.0,eng ENG,FW,90,0,0,0,1,1,0,1,0,0,0,0,0,4,2,3,40.0,10/04/20,Southampton,West Brom
906,Che Adams,10.0,eng ENG,FW,83,0,0,0,1,2,1,0,0,1,0,0,0,5,0,2,0.0,10/04/20,Southampton,West Brom
907,Shane Long,7.0,ie IRL,FW,7,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,66.7,10/04/20,Southampton,West Brom
908,Moussa Djenepo,12.0,ml MLI,LM,54,1,0,0,2,0,0,0,0,1,0,0,0,5,0,0,,10/04/20,Southampton,West Brom
909,Nathan Redmond,11.0,eng ENG,LM,36,0,0,0,1,2,0,0,0,1,0,0,0,3,0,1,0.0,10/04/20,Southampton,West Brom
910,Stuart Armstrong,17.0,sco SCO,RM,90,0,0,0,2,0,0,1,0,2,0,0,0,7,0,0,,10/04/20,Southampton,West Brom
911,Oriol Romeu,6.0,es ESP,DM,90,0,0,0,2,0,0,0,2,2,0,0,0,15,1,1,50.0,10/04/20,Southampton,West Brom
912,James Ward-Prowse,8.0,eng ENG,DM,90,0,0,0,2,1,0,2,1,2,0,0,0,15,1,0,100.0,10/04/20,Southampton,West Brom
913,Ryan Bertrand,3.0,eng ENG,LB,90,0,0,0,4,3,0,1,2,3,0,0,0,8,2,2,50.0,10/04/20,Southampton,West Brom
914,Jannik Vestergaard,4.0,dk DEN,CB,90,0,0,0,1,0,0,0,2,0,0,0,0,16,4,0,100.0,10/04/20,Southampton,West Brom
915,Jan Bednarek,35.0,pl POL,CB,90,0,0,0,1,1,0,0,2,0,0,0,0,16,3,0,100.0,10/04/20,Southampton,West Brom
916,Kyle Walker-Peters,2.0,eng ENG,RB,90,1,0,0,1,0,0,2,4,1,0,0,0,10,0,0,,10/04/20,Southampton,West Brom
