,Player,#,Nation,Pos,Min,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out.1,Int,Blocks,Date,Team,Opponent
36,Angelo Ogbonna,21.0,it ITA,CB,90,19,19,0,0,0,3,0,0,0,0,0,0,11,2,6,13,6,0,0,0,15,0,0,0,1,10/24/20,West Ham,Manchester City
37,Fabian Balbuena,4.0,py PAR,CB,90,23,23,0,0,0,3,1,0,0,0,0,0,11,4,8,4,18,0,0,0,14,0,0,1,1,10/24/20,West Ham,Manchester City
38,Åukasz FabiaÅski,1.0,pl POL,GK,90,34,19,15,1,0,1,1,0,0,0,0,0,7,3,24,1,25,1,0,1,23,0,2,0,0,10/24/20,West Ham,Manchester City
39,Sergio Aguero,10.0,ar ARG,FW,45,14,13,1,0,0,4,0,1,0,0,0,0,8,5,1,2,10,1,0,0,11,0,0,0,1,10/24/20,Manchester City,West Ham
40,Phil Foden,47.0,eng ENG,LW,45,25,23,2,0,0,1,0,0,0,0,0,0,18,5,2,22,1,0,2,0,20,0,0,0,3,10/24/20,Manchester City,West Ham
41,Raheem Sterling,7.0,eng ENG,"LW,FW",90,18,16,2,0,0,8,0,0,0,0,0,0,12,3,3,3,11,3,1,0,14,0,0,0,1,10/24/20,Manchester City,West Ham
42,Riyad Mahrez,26.0,dz ALG,RW,90,46,42,4,1,0,8,1,2,3,0,0,0,37,2,7,44,1,0,0,0,40,0,1,1,0,10/24/20,Manchester City,West Ham
43,Ilkay Gundogan,8.0,de GER,CM,90,104,99,5,1,0,9,1,3,4,2,0,0,85,10,9,29,73,1,0,1,96,0,1,0,0,10/24/20,Manchester City,West Ham
44,Bernardo Silva,20.0,pt POR,CM,67,28,27,1,0,0,6,0,0,0,0,0,0,19,6,3,24,0,2,1,1,25,0,0,0,0,10/24/20,Manchester City,West Ham
45,Kevin De Bruyne,17.0,be BEL,CM,23,33,30,3,0,1,4,0,5,3,0,0,0,24,3,6,3,29,0,0,0,21,0,0,0,1,10/24/20,Manchester City,West Ham
46,Rodrigo,16.0,es ESP,DM,90,104,104,0,0,0,25,3,0,0,0,0,0,86,7,11,16,84,2,0,0,101,0,0,1,1,10/24/20,Manchester City,West Ham
47,Joao Cancelo,27.0,pt POR,"LB,RB",90,90,80,10,2,0,9,2,6,0,0,0,0,59,18,13,18,62,0,8,0,70,0,2,1,4,10/24/20,Manchester City,West Ham
48,Eric Garcia,50.0,es ESP,CB,90,107,103,4,4,0,7,0,0,0,0,0,0,94,12,1,10,90,4,0,1,99,0,2,2,1,10/24/20,Manchester City,West Ham
49,Ruben Dias,3.0,pt POR,CB,90,98,95,3,3,0,9,0,0,0,0,0,0,89,2,7,17,75,4,0,0,93,0,0,1,0,10/24/20,Manchester City,West Ham
50,Kyle Walker,2.0,eng ENG,RB,77,80,73,7,1,0,5,3,1,0,0,0,0,61,7,12,3,71,0,6,0,69,0,2,0,5,10/24/20,Manchester City,West Ham
51,Oleksandr Zinchenko,11.0,ua UKR,LB,13,9,8,1,0,0,0,0,1,0,0,0,0,6,1,2,6,2,0,1,0,8,0,0,0,0,10/24/20,Manchester City,West Ham
52,Ederson,31.0,br BRA,GK,90,26,21,5,2,0,2,1,0,0,0,0,0,20,3,3,12,8,0,0,6,24,0,0,0,0,10/24/20,Manchester City,West Ham
53,Aleksandar Mitrovic,9.0,rs SRB,FW,90,17,14,3,0,0,7,1,1,0,0,0,0,9,6,2,2,14,0,0,1,14,0,0,0,2,10/24/20,Fulham,Crystal Palace
54,Ademola Lookman,19.0,eng ENG,LW,90,23,23,0,0,0,4,0,1,0,0,0,0,20,2,1,4,19,0,0,0,19,0,0,0,3,10/24/20,Fulham,Crystal Palace
55,Ruben Loftus-Cheek,15.0,eng ENG,RW,73,40,39,1,0,0,7,1,1,0,0,0,0,33,2,5,3,35,1,1,0,38,1,0,0,0,10/24/20,Fulham,Crystal Palace
56,Bobby De Cordova-Reid,14.0,jm JAM,RW,17,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,10/24/20,Fulham,Crystal Palace
57,Tom Cairney,10.0,sco SCO,CM,90,86,77,9,5,0,9,5,1,4,1,2,0,63,13,10,84,1,1,0,0,79,0,0,2,1,10/24/20,Fulham,Crystal Palace
58,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,65,74,74,0,0,0,9,1,1,0,0,0,0,63,7,4,13,59,2,0,0,68,0,1,1,0,10/24/20,Fulham,Crystal Palace
59,Aboubakar Kamara,47.0,fr FRA,CM,22,9,9,0,0,0,1,0,1,0,0,0,0,6,2,1,1,8,0,0,0,6,0,0,0,1,10/24/20,Fulham,Crystal Palace
60,Mario Lemina,18.0,ga GAB,DM,78,72,72,0,0,0,10,4,0,0,0,0,0,58,6,8,13,56,2,0,0,60,0,4,2,1,10/24/20,Fulham,Crystal Palace
61,Harrison Reed,21.0,eng ENG,DM,12,15,15,0,0,0,1,0,0,0,0,0,0,13,2,0,4,10,1,0,0,14,0,0,0,0,10/24/20,Fulham,Crystal Palace
62,Antonee Robinson,33.0,us USA,LB,90,79,70,9,1,0,10,4,11,0,0,0,0,49,15,15,63,6,2,8,0,63,0,3,1,4,10/24/20,Fulham,Crystal Palace
63,Tim Ream,13.0,us USA,CB,90,66,66,0,0,0,3,4,0,0,0,0,0,50,9,7,50,10,4,0,1,58,0,3,0,0,10/24/20,Fulham,Crystal Palace
64,Tosin Adarabioyo,16.0,eng ENG,CB,90,69,66,3,3,0,8,1,0,0,0,0,0,53,4,12,4,58,4,0,1,64,0,0,0,1,10/24/20,Fulham,Crystal Palace
65,Ola Aina,34.0,ng NGA,RB,90,88,74,14,3,0,9,3,8,0,0,0,0,65,14,9,13,64,0,11,0,77,0,1,0,3,10/24/20,Fulham,Crystal Palace
66,Alphonse Areola,1.0,fr FRA,GK,90,17,11,6,1,0,0,0,0,0,0,0,0,16,0,1,2,10,0,0,5,17,0,0,0,0,10/24/20,Fulham,Crystal Palace
67,Wilfried Zaha,11.0,ci CIV,FW,90,24,24,0,0,1,5,2,3,0,0,0,0,15,3,6,4,20,0,0,0,20,0,2,0,0,10/24/20,Crystal Palace,Fulham
68,Michy Batshuayi,23.0,be BEL,FW,90,16,13,3,0,0,7,0,1,0,0,0,0,10,3,3,2,9,1,1,0,9,0,0,0,3,10/24/20,Crystal Palace,Fulham
69,Jeffrey Schlupp,15.0,gh GHA,LM,75,18,18,0,0,0,7,1,0,0,0,0,0,12,1,5,10,4,2,0,0,15,0,0,0,1,10/24/20,Crystal Palace,Fulham
70,Eberechi Eze,25.0,eng ENG,LM,15,13,13,0,0,0,0,0,0,0,0,0,0,11,1,1,2,10,1,0,0,11,1,0,0,1,10/24/20,Crystal Palace,Fulham
71,Andros Townsend,10.0,eng ENG,RM,90,28,26,2,1,0,5,1,1,0,0,0,0,16,4,8,17,9,1,1,0,19,0,1,2,2,10/24/20,Crystal Palace,Fulham
72,Jairo Riedewald,44.0,nl NED,DM,84,21,21,0,0,0,3,1,0,0,0,0,0,17,1,3,17,4,0,0,0,19,0,0,0,0,10/24/20,Crystal Palace,Fulham
73,Mamadou Sakho,12.0,fr FRA,"CB,DM",6,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,10/24/20,Crystal Palace,Fulham
74,Luka Milivojevic,4.0,rs SRB,DM,90,58,51,7,3,0,9,2,0,4,2,0,0,46,4,8,6,51,1,0,0,49,0,2,1,1,10/24/20,Crystal Palace,Fulham
75,Tyrick Mitchell,27.0,eng ENG,"LB,RB",90,41,34,7,0,0,3,0,1,0,0,0,0,26,5,10,30,3,1,7,0,33,1,0,3,1,10/24/20,Crystal Palace,Fulham
76,Scott Dann,6.0,eng ENG,CB,90,33,33,0,0,0,1,0,0,0,0,0,0,24,3,6,3,29,1,0,0,27,0,1,1,0,10/24/20,Crystal Palace,Fulham
77,Cheikhou Kouyate,8.0,sn SEN,"CB,DM",90,33,31,2,2,0,5,1,0,0,0,0,0,24,2,7,1,31,0,0,0,29,0,0,0,0,10/24/20,Crystal Palace,Fulham
78,Nathaniel Clyne,17.0,eng ENG,RB,71,38,27,11,0,0,5,1,0,0,0,0,0,18,5,15,0,25,2,11,0,25,0,0,2,1,10/24/20,Crystal Palace,Fulham
79,Patrick van Aanholt,3.0,nl NED,"LB,RB",19,13,9,4,2,0,0,0,0,0,0,0,0,11,1,1,9,2,0,2,0,13,0,0,0,0,10/24/20,Crystal Palace,Fulham
80,Vicente Guaita,31.0,es ESP,GK,90,29,12,17,3,0,1,0,0,0,0,0,0,9,2,18,2,21,0,0,4,16,0,0,0,0,10/24/20,Crystal Palace,Fulham
81,Marcus Rashford,10.0,eng ENG,"FW,LW",90,30,30,0,0,0,11,1,0,0,0,0,0,25,3,2,2,25,1,0,0,23,0,1,2,1,10/24/20,Manchester Utd,Chelsea
82,Daniel James,21.0,wal WAL,LW,57,14,14,0,0,0,2,0,0,0,0,0,0,12,1,1,0,13,1,0,0,10,0,1,0,1,10/24/20,Manchester Utd,Chelsea
83,Edinson Cavani,7.0,uy URU,FW,33,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,10/24/20,Manchester Utd,Chelsea
84,Juan Mata,8.0,es ESP,RW,57,34,30,4,0,0,4,3,2,4,0,1,3,27,1,6,30,4,0,0,0,27,0,0,0,0,10/24/20,Manchester Utd,Chelsea
85,Paul Pogba,6.0,fr FRA,"CM,DM",33,32,31,1,1,0,5,1,0,0,0,0,0,25,2,5,5,25,1,0,0,30,0,0,0,0,10/24/20,Manchester Utd,Chelsea
86,Bruno Fernandes,18.0,pt POR,AM,90,73,66,7,0,1,9,3,3,5,0,2,1,50,6,17,4,68,0,1,0,60,0,1,1,3,10/24/20,Manchester Utd,Chelsea
87,Fred,17.0,br BRA,DM,90,81,78,3,3,0,13,4,1,0,0,0,0,64,8,9,60,21,0,0,0,71,0,2,2,2,10/24/20,Manchester Utd,Chelsea
88,Scott McTominay,39.0,sco SCO,"DM,CM",82,50,50,0,0,0,5,1,1,0,0,0,0,41,3,6,4,42,4,0,0,39,0,1,1,0,10/24/20,Manchester Utd,Chelsea
89,Mason Greenwood,11.0,eng ENG,RW,8,8,8,0,0,0,2,0,2,0,0,0,0,7,0,1,6,2,0,0,0,7,0,0,0,0,10/24/20,Manchester Utd,Chelsea
90,Luke Shaw,23.0,eng ENG,LB,90,76,65,11,1,0,15,0,3,0,0,0,0,56,8,12,59,7,0,10,0,60,0,0,1,3,10/24/20,Manchester Utd,Chelsea
91,Harry Maguire,5.0,eng ENG,CB,90,60,60,0,0,0,6,1,0,0,0,0,0,45,6,9,12,45,0,0,0,54,1,1,0,0,10/24/20,Manchester Utd,Chelsea
92,Victor Lindelof,2.0,se SWE,CB,90,63,63,0,0,0,6,1,0,0,0,0,0,49,9,5,11,46,5,0,1,57,0,0,0,2,10/24/20,Manchester Utd,Chelsea
93,Aaron Wan-Bissaka,29.0,eng ENG,RB,90,71,55,16,1,0,6,0,0,0,0,0,0,50,17,4,5,50,0,15,0,62,0,0,2,6,10/24/20,Manchester Utd,Chelsea
94,David de Gea,1.0,es ESP,GK,90,24,18,6,0,0,1,0,0,0,0,0,0,11,0,13,2,16,0,0,5,15,0,1,0,0,10/24/20,Manchester Utd,Chelsea
95,Timo Werner,11.0,de GER,FW,70,18,18,0,0,0,2,0,0,0,0,0,0,12,5,1,4,12,2,0,0,13,0,0,1,2,10/24/20,Chelsea,Manchester Utd
96,Tammy Abraham,9.0,eng ENG,FW,20,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,10/24/20,Chelsea,Manchester Utd
97,Christian Pulisic,10.0,us USA,AM,80,23,22,1,0,0,3,0,1,0,0,0,0,14,3,6,4,17,1,0,0,11,0,2,1,1,10/24/20,Chelsea,Manchester Utd
98,Hakim Ziyech,22.0,ma MAR,AM,10,6,4,2,0,0,0,1,0,2,1,1,0,3,1,2,6,0,0,0,0,3,0,0,0,0,10/24/20,Chelsea,Manchester Utd
99,Kai Havertz,29.0,de GER,AM,71,29,28,1,0,0,3,0,0,0,0,0,0,27,2,0,17,11,0,1,0,24,0,1,1,2,10/24/20,Chelsea,Manchester Utd
100,Mason Mount,19.0,eng ENG,AM,19,11,11,0,0,0,2,1,1,0,0,0,0,5,4,2,3,6,0,0,0,7,0,0,1,1,10/24/20,Chelsea,Manchester Utd
101,N'Golo Kante,7.0,fr FRA,DM,90,60,58,2,2,0,4,3,0,0,0,0,0,50,2,8,10,48,2,0,0,49,0,1,5,2,10/24/20,Chelsea,Manchester Utd
102,Jorginho,5.0,it ITA,DM,90,66,66,0,0,0,8,1,0,0,0,0,0,54,7,5,7,56,2,0,1,55,0,1,0,1,10/24/20,Chelsea,Manchester Utd
103,Ben Chilwell,21.0,eng ENG,WB,90,81,67,14,2,0,8,2,2,4,1,2,0,54,14,13,65,6,2,8,0,65,0,0,3,7,10/24/20,Chelsea,Manchester Utd
104,Reece James,24.0,eng ENG,WB,90,52,49,3,2,0,5,1,6,0,0,0,0,35,8,9,9,41,1,1,0,36,0,1,2,3,10/24/20,Chelsea,Manchester Utd
105,Kurt Zouma,15.0,fr FRA,CB,90,74,74,0,0,0,4,2,0,0,0,0,0,62,6,6,15,56,2,0,0,68,0,2,0,1,10/24/20,Chelsea,Manchester Utd
106,Thiago Silva,6.0,br BRA,CB,90,82,82,0,0,0,3,1,0,0,0,0,0,68,3,11,9,69,4,0,0,77,0,0,1,0,10/24/20,Chelsea,Manchester Utd
107,Cesar Azpilicueta,28.0,es ESP,CB,90,84,74,10,3,0,3,0,1,0,0,0,0,61,11,12,8,64,4,7,0,71,0,0,1,2,10/24/20,Chelsea,Manchester Utd
108,Edouard Mendy,16.0,sn SEN,GK,90,26,21,5,1,0,3,0,0,0,0,0,0,19,0,7,3,19,0,0,3,20,0,1,0,0,10/24/20,Chelsea,Manchester Utd
109,Mohamed Salah,11.0,eg EGY,"FW,RW",90,37,36,1,0,0,17,0,1,0,0,0,0,33,1,3,31,4,2,0,0,30,1,0,0,3,10/24/20,Liverpool,Sheffield Utd
110,Sadio Mane,10.0,sn SEN,LW,90,23,23,0,0,0,9,0,2,0,0,0,0,12,2,9,5,15,0,0,0,16,0,0,0,2,10/24/20,Liverpool,Sheffield Utd
111,Diogo Jota,20.0,pt POR,RW,82,41,41,0,0,0,10,0,0,0,0,0,0,31,8,2,12,27,1,0,1,31,0,0,0,3,10/24/20,Liverpool,Sheffield Utd
112,James Milner,7.0,eng ENG,"CM,RW",8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,10/24/20,Liverpool,Sheffield Utd
113,Roberto Firmino,9.0,br BRA,AM,82,35,34,1,0,0,10,0,1,0,0,0,0,33,2,0,7,28,0,0,0,34,0,0,0,0,10/24/20,Liverpool,Sheffield Utd
114,Takumi Minamino,18.0,jp JPN,"FW,AM",8,6,6,0,0,0,4,0,0,0,0,0,0,2,2,2,2,3,0,0,0,2,0,1,0,2,10/24/20,Liverpool,Sheffield Utd
115,Georginio Wijnaldum,5.0,nl NED,"DM,CM",90,62,59,3,2,0,11,2,0,0,0,0,0,52,5,5,7,50,2,1,0,59,0,0,0,1,10/24/20,Liverpool,Sheffield Utd
116,Jordan Henderson,14.0,eng ENG,DM,90,97,94,3,2,0,12,4,1,0,0,0,0,68,13,16,10,82,4,1,0,87,0,0,1,3,10/24/20,Liverpool,Sheffield Utd
117,Andrew Robertson,26.0,sco SCO,LB,90,86,73,13,4,1,15,2,3,3,0,0,2,65,9,12,66,8,6,6,0,69,0,3,1,2,10/24/20,Liverpool,Sheffield Utd
118,Joseph Gomez,12.0,eng ENG,CB,90,85,84,1,1,0,13,10,0,0,0,0,0,68,4,13,12,68,3,0,0,80,0,0,0,0,10/24/20,Liverpool,Sheffield Utd
119,Fabinho,3.0,br BRA,CB,90,81,81,0,0,0,13,1,0,0,0,0,0,63,8,10,3,71,4,0,0,69,0,1,0,1,10/24/20,Liverpool,Sheffield Utd
120,Trent Alexander-Arnold,66.0,eng ENG,RB,90,108,94,14,2,1,14,5,3,4,0,2,0,66,11,31,11,88,0,8,0,85,1,1,0,0,10/24/20,Liverpool,Sheffield Utd
121,Alisson,1.0,br BRA,GK,90,35,24,11,3,0,3,3,0,0,0,0,0,24,1,10,0,32,0,0,1,25,0,0,0,1,10/24/20,Liverpool,Sheffield Utd
122,Rhian Brewster,24.0,eng ENG,FW,53,11,11,0,0,0,4,0,0,0,0,0,0,6,2,3,2,6,1,0,0,8,0,0,0,0,10/24/20,Sheffield Utd,Liverpool
123,Oliver Burke,14.0,sco SCO,FW,37,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,10/24/20,Sheffield Utd,Liverpool
124,Oliver McBurnie,9.0,sco SCO,FW,90,39,39,0,0,0,21,0,0,0,0,0,0,15,17,7,1,18,4,0,1,26,0,0,1,2,10/24/20,Sheffield Utd,Liverpool
125,John Lundstram,7.0,eng ENG,CM,75,40,34,6,1,0,2,2,1,2,2,0,0,26,6,8,14,23,2,0,0,31,0,2,0,2,10/24/20,Sheffield Utd,Liverpool
126,David McGoldrick,17.0,ie IRL,CM,15,13,13,0,0,0,2,1,1,0,0,0,0,8,5,0,2,9,1,0,0,9,0,0,0,1,10/24/20,Sheffield Utd,Liverpool
127,Sander Berge,8.0,no NOR,CM,90,40,40,0,0,0,4,0,2,0,0,0,0,31,7,2,2,34,3,0,0,34,0,0,0,2,10/24/20,Sheffield Utd,Liverpool
128,Ethan Ampadu,22.0,wal WAL,DM,90,47,47,0,0,0,14,2,0,0,0,0,0,27,13,7,7,30,5,0,0,41,0,1,0,0,10/24/20,Sheffield Utd,Liverpool
129,Ben Osborn,23.0,eng ENG,WB,90,57,54,3,0,0,7,1,3,1,1,0,0,38,6,13,47,5,2,2,0,43,0,1,0,1,10/24/20,Sheffield Utd,Liverpool
130,George Baldock,2.0,eng ENG,WB,90,41,36,5,0,0,5,3,5,0,0,0,0,21,10,10,4,31,1,5,0,25,0,0,2,5,10/24/20,Sheffield Utd,Liverpool
131,Enda Stevens,3.0,ie IRL,CB,90,56,51,5,0,0,4,0,0,0,0,0,0,31,9,16,38,3,8,5,0,43,0,2,0,2,10/24/20,Sheffield Utd,Liverpool
132,John Egan,12.0,ie IRL,CB,90,31,31,0,0,0,3,0,0,0,0,0,0,13,1,17,2,24,3,0,0,26,0,0,0,0,10/24/20,Sheffield Utd,Liverpool
133,Chris Basham,6.0,eng ENG,CB,90,38,31,7,2,0,5,1,1,0,0,0,0,19,9,10,3,23,3,5,0,27,0,2,0,1,10/24/20,Sheffield Utd,Liverpool
134,Aaron Ramsdale,1.0,eng ENG,GK,90,24,12,12,5,0,0,0,0,0,0,0,0,0,1,23,1,18,0,0,1,10,0,0,0,0,10/24/20,Sheffield Utd,Liverpool
135,Che Adams,10.0,eng ENG,FW,88,26,26,0,0,0,8,0,0,0,0,0,0,21,3,2,2,22,2,0,0,19,0,0,1,4,10/25/20,Southampton,Everton
136,Daniel N'Lundulu,40.0,eng ENG,FW,2,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,10/25/20,Southampton,Everton
137,Danny Ings,9.0,eng ENG,FW,90,40,40,0,0,0,12,0,1,0,0,0,0,26,5,9,3,35,2,0,0,32,1,0,1,0,10/25/20,Southampton,Everton
138,Nathan Redmond,11.0,eng ENG,LM,90,43,43,0,0,0,16,0,2,0,0,0,0,34,6,3,4,38,0,0,0,37,0,0,2,1,10/25/20,Southampton,Everton
139,Stuart Armstrong,17.0,sco SCO,RM,85,44,43,1,0,0,19,0,0,0,0,0,0,35,4,5,9,34,1,0,0,34,0,0,2,5,10/25/20,Southampton,Everton
140,Ibrahima Diallo,27.0,fr FRA,RM,5,14,14,0,0,0,0,1,2,0,0,0,0,10,1,3,0,13,1,0,0,11,0,0,1,0,10/25/20,Southampton,Everton
141,Oriol Romeu,6.0,es ESP,DM,90,86,86,0,0,1,21,1,0,0,0,0,0,70,7,9,18,65,3,0,0,81,0,1,0,1,10/25/20,Southampton,Everton
142,James Ward-Prowse,8.0,eng ENG,DM,90,87,81,6,3,0,9,2,1,3,1,0,2,69,7,11,9,78,0,0,0,76,0,0,0,2,10/25/20,Southampton,Everton
143,Ryan Bertrand,3.0,eng ENG,LB,90,64,57,7,0,0,7,2,4,1,0,0,1,48,5,11,51,6,1,6,0,58,0,1,0,1,10/25/20,Southampton,Everton
144,Jannik Vestergaard,4.0,dk DEN,CB,90,63,62,1,1,0,11,0,0,0,0,0,0,55,5,3,10,49,2,0,1,61,0,0,0,0,10/25/20,Southampton,Everton
145,Jan Bednarek,35.0,pl POL,CB,90,69,67,2,2,0,8,1,0,0,0,0,0,62,0,7,11,54,3,0,1,63,0,1,1,0,10/25/20,Southampton,Everton
146,Kyle Walker-Peters,2.0,eng ENG,RB,90,67,55,12,1,0,8,1,1,0,0,0,0,47,5,15,7,47,2,11,0,63,0,0,0,1,10/25/20,Southampton,Everton
147,Alex McCarthy,1.0,eng ENG,GK,90,32,25,7,5,0,10,0,0,0,0,0,0,15,0,17,8,19,0,0,5,22,0,1,0,0,10/25/20,Southampton,Everton
148,Dominic Calvert-Lewin,9.0,eng ENG,FW,90,7,7,0,0,0,2,1,2,0,0,0,0,5,1,1,2,4,0,0,0,6,0,0,0,0,10/25/20,Everton,Southampton
149,Alex Iwobi,17.0,ng NGA,LW,45,22,21,1,0,0,4,0,2,0,0,0,0,20,0,2,4,18,0,0,0,14,0,0,1,1,10/25/20,Everton,Southampton
150,Bernard,20.0,br BRA,"CM,LW",45,30,30,0,0,0,2,1,1,0,0,0,0,25,2,3,5,23,2,0,0,25,1,0,0,1,10/25/20,Everton,Southampton
151,James Rodriguez,19.0,co COL,"RW,AM,LW",90,43,36,7,2,0,8,6,1,2,0,1,0,24,6,13,38,4,0,1,0,34,0,0,2,0,10/25/20,Everton,Southampton
152,Gylfi Sigurdsson,10.0,is ISL,CM,57,26,22,4,1,0,2,1,1,3,3,0,0,18,2,6,9,16,1,0,0,13,0,0,0,0,10/25/20,Everton,Southampton
153,Fabian Delph,8.0,eng ENG,"LB,DM,CM",33,33,32,1,0,0,0,1,0,0,0,0,0,29,2,2,17,15,0,1,0,32,0,0,0,0,10/25/20,Everton,Southampton
154,Abdoulaye Doucoure,16.0,fr FRA,CM,57,28,28,0,0,0,4,0,0,0,0,0,0,22,3,3,5,19,4,0,0,26,0,0,0,0,10/25/20,Everton,Southampton
155,Anthony Gordon,24.0,eng ENG,"CM,LW,RW",33,11,9,2,1,0,1,0,0,0,0,0,0,10,0,1,2,8,0,1,0,10,0,0,0,1,10/25/20,Everton,Southampton
156,Allan,6.0,br BRA,"DM,CM",90,39,39,0,0,0,5,1,0,0,0,0,0,29,4,6,4,34,1,0,0,33,0,1,1,0,10/25/20,Everton,Southampton
157,Lucas Digne,12.0,fr FRA,"LB,FW",71,73,61,12,2,0,10,0,5,0,0,0,0,47,12,14,54,4,4,10,0,54,0,1,4,2,10/25/20,Everton,Southampton
158,Michael Keane,5.0,eng ENG,CB,90,74,74,0,0,0,2,4,0,0,0,0,0,60,8,6,12,58,3,0,0,70,0,1,0,0,10/25/20,Everton,Southampton
159,Yerry Mina,13.0,co COL,CB,90,73,72,1,1,0,6,0,0,0,0,0,0,64,1,8,8,61,2,0,0,70,0,0,0,1,10/25/20,Everton,Southampton
160,Ben Godfrey,22.0,eng ENG,RB,90,50,44,6,2,0,3,1,1,0,0,0,0,33,4,13,2,40,3,4,0,42,0,1,0,2,10/25/20,Everton,Southampton
161,Jordan Pickford,1.0,eng ENG,GK,90,23,15,8,2,0,2,0,0,0,0,0,0,14,1,8,13,9,0,0,0,17,0,1,0,1,10/25/20,Everton,Southampton
162,Raul Jimenez,9.0,mx MEX,FW,90,32,31,1,0,0,6,1,0,0,0,0,0,28,3,1,7,23,0,0,1,30,0,0,1,0,10/25/20,Wolves,Newcastle Utd
163,Daniel Podence,10.0,pt POR,LW,67,38,37,1,0,0,8,0,2,0,0,0,0,24,8,6,5,32,0,1,0,28,0,0,0,1,10/25/20,Wolves,Newcastle Utd
164,Adama Traore,37.0,es ESP,RW,23,9,9,0,0,0,2,0,2,0,0,0,0,7,2,0,1,8,0,0,0,5,0,0,0,1,10/25/20,Wolves,Newcastle Utd
165,Pedro Neto,7.0,pt POR,"RW,LW",90,63,57,6,3,0,8,2,5,2,0,0,2,50,5,8,56,7,0,0,0,50,0,2,0,1,10/25/20,Wolves,Newcastle Utd
166,Ruben Neves,8.0,pt POR,CM,82,93,91,2,2,1,8,7,0,0,0,0,0,70,13,10,11,79,2,0,0,84,0,0,2,2,10/25/20,Wolves,Newcastle Utd
167,Joao Moutinho,28.0,pt POR,CM,8,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,10/25/20,Wolves,Newcastle Utd
168,Leander Dendoncker,32.0,be BEL,CM,90,47,47,0,0,0,5,2,0,0,0,0,0,36,8,3,6,37,3,0,1,47,0,0,0,0,10/25/20,Wolves,Newcastle Utd
169,Romain Saiss,27.0,ma MAR,WB,67,72,69,3,0,0,4,2,2,0,0,0,0,52,10,10,57,6,2,3,0,62,0,2,0,1,10/25/20,Wolves,Newcastle Utd
170,Marcal,5.0,br BRA,WB,23,16,14,2,0,0,2,0,1,0,0,0,0,11,4,1,13,1,0,2,0,13,0,0,0,0,10/25/20,Wolves,Newcastle Utd
171,Nelson Semedo,22.0,pt POR,WB,90,77,66,11,0,0,9,2,1,0,0,0,0,53,20,4,10,53,3,11,0,66,0,0,1,5,10/25/20,Wolves,Newcastle Utd
172,Maximilian Kilman,49.0,eng ENG,CB,90,89,88,1,1,0,2,1,0,0,0,0,0,84,2,3,75,13,0,0,0,87,0,0,0,0,10/25/20,Wolves,Newcastle Utd
173,Conor Coady,16.0,eng ENG,CB,90,97,94,3,3,0,2,8,0,0,0,0,0,77,9,11,1,94,1,0,0,92,0,0,0,0,10/25/20,Wolves,Newcastle Utd
174,Willy Boly,15.0,fr FRA,CB,90,79,79,0,0,0,3,1,0,0,0,0,0,71,3,5,12,65,1,0,1,74,0,1,0,1,10/25/20,Wolves,Newcastle Utd
175,Rui PatrÃ­cio,11.0,pt POR,GK,90,14,12,2,0,0,1,1,0,0,0,0,0,9,2,3,2,5,0,0,6,13,0,0,0,0,10/25/20,Wolves,Newcastle Utd
176,Allan Saint-Maximin,10.0,fr FRA,FW,78,20,20,0,0,0,1,0,1,0,0,0,0,18,0,2,1,18,0,0,1,16,0,2,0,1,10/25/20,Newcastle Utd,Wolves
177,Sean Longstaff,36.0,eng ENG,"CM,FW",12,6,6,0,0,0,0,1,0,0,0,0,0,5,0,1,1,5,0,0,0,6,0,0,0,0,10/25/20,Newcastle Utd,Wolves
178,Callum Wilson,13.0,eng ENG,FW,90,17,17,0,0,0,8,0,0,0,0,0,0,9,4,4,5,6,1,0,3,11,0,2,0,1,10/25/20,Newcastle Utd,Wolves
179,Miguel Almiron,24.0,py PAR,CM,90,41,41,0,0,0,6,3,1,0,0,0,0,36,0,5,40,0,1,0,0,33,0,0,1,2,10/25/20,Newcastle Utd,Wolves
180,Ryan Fraser,21.0,sco SCO,CM,77,25,20,5,1,0,3,1,3,3,0,2,0,18,0,7,3,21,1,0,0,16,0,0,0,2,10/25/20,Newcastle Utd,Wolves
181,Joelinton,9.0,br BRA,"CM,FW,LW",13,8,7,1,0,0,3,0,0,0,0,0,0,7,0,1,2,5,0,0,0,4,0,0,0,1,10/25/20,Newcastle Utd,Wolves
