,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
2434,Daniel James,21.0,wal WAL,FW,90.0,0,0,0,0,3,1,3,0,0,0.0,0.0,0,12.0,1.0,0.0,100.0,10/20/19,Manchester Utd,Liverpool
2435,Andreas Pereira,15.0,br BRA,AM,89.0,0,0,0,2,0,2,2,3,1,0.0,0.0,0,8.0,1.0,3.0,25.0,10/20/19,Manchester Utd,Liverpool
2436,Brandon Williams,53.0,eng ENG,AM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/20/19,Manchester Utd,Liverpool
2437,Fred,17.0,br BRA,CM,90.0,0,0,0,1,3,0,0,1,4,0.0,0.0,0,7.0,1.0,3.0,25.0,10/20/19,Manchester Utd,Liverpool
2438,Scott McTominay,39.0,sco SCO,DM,90.0,0,0,0,1,0,0,0,2,2,0.0,0.0,0,17.0,2.0,2.0,50.0,10/20/19,Manchester Utd,Liverpool
2439,Ashley Young,18.0,eng ENG,WB,90.0,0,0,0,1,2,0,3,2,0,0.0,0.0,0,11.0,1.0,2.0,33.3,10/20/19,Manchester Utd,Liverpool
2440,Aaron Wan-Bissaka,29.0,eng ENG,WB,90.0,0,0,0,0,0,0,3,2,0,0.0,0.0,0,6.0,0.0,1.0,0.0,10/20/19,Manchester Utd,Liverpool
2441,Marcos Rojo,16.0,ar ARG,CB,90.0,0,0,0,1,1,0,2,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,10/20/19,Manchester Utd,Liverpool
2442,Harry Maguire,5.0,eng ENG,CB,90.0,0,0,0,0,1,1,0,1,1,0.0,0.0,0,5.0,0.0,2.0,0.0,10/20/19,Manchester Utd,Liverpool
2443,Victor Lindelof,2.0,se SWE,CB,90.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,7.0,2.0,1.0,66.7,10/20/19,Manchester Utd,Liverpool
2444,David de Gea,1.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,0.0,0.0,,10/20/19,Manchester Utd,Liverpool
2445,Roberto Firmino,9.0,br BRA,FW,90.0,0,0,0,0,0,1,0,0,2,0.0,0.0,0,2.0,4.0,1.0,80.0,10/20/19,Liverpool,Manchester Utd
2446,Divock Origi,27.0,be BEL,LW,59.0,0,0,0,2,1,0,1,1,2,0.0,0.0,0,4.0,1.0,2.0,33.3,10/20/19,Liverpool,Manchester Utd
2447,Alex Oxlade-Chamberlain,15.0,eng ENG,LW,31.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,5.0,2.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2448,Sadio Mane,10.0,sn SEN,RW,90.0,0,0,0,5,0,0,0,0,1,0.0,0.0,0,4.0,1.0,2.0,33.3,10/20/19,Liverpool,Manchester Utd
2449,Georginio Wijnaldum,5.0,nl NED,CM,81.0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,9.0,0.0,2.0,0.0,10/20/19,Liverpool,Manchester Utd
2450,Naby Keita,8.0,gn GUI,CM,9.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,10/20/19,Liverpool,Manchester Utd
2451,Jordan Henderson,14.0,eng ENG,CM,70.0,0,0,0,2,0,0,3,2,1,0.0,0.0,0,6.0,1.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2452,Adam Lallana,20.0,eng ENG,CM,20.0,0,0,0,0,2,0,1,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2453,Fabinho,3.0,br BRA,DM,90.0,1,0,0,1,1,0,1,1,0,0.0,0.0,0,16.0,2.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2454,Andrew Robertson,26.0,sco SCO,LB,90.0,0,0,0,1,0,0,7,2,2,0.0,0.0,0,13.0,1.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2455,Virgil van Dijk,4.0,nl NED,CB,90.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,12.0,3.0,1.0,75.0,10/20/19,Liverpool,Manchester Utd
2456,Joel Matip,32.0,cm CMR,CB,90.0,0,0,0,2,0,0,0,3,1,0.0,0.0,0,15.0,5.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2457,Trent Alexander-Arnold,66.0,eng ENG,RB,90.0,0,0,0,0,0,0,10,2,0,0.0,0.0,0,10.0,1.0,0.0,100.0,10/20/19,Liverpool,Manchester Utd
2458,Alisson,1.0,br BRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,10/20/19,Liverpool,Manchester Utd
2459,Lys Mousset,22.0,fr FRA,FW,55.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,5.0,2.0,5.0,28.6,10/21/19,Sheffield Utd,Arsenal
2460,Billy Sharp,10.0,eng ENG,FW,35.0,0,0,0,2,2,0,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,10/21/19,Sheffield Utd,Arsenal
2461,David McGoldrick,17.0,ie IRL,FW,77.0,1,0,0,4,1,0,0,0,0,0.0,0.0,0,3.0,3.0,0.0,100.0,10/21/19,Sheffield Utd,Arsenal
2462,Luke Freeman,8.0,eng ENG,CM,13.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,10/21/19,Sheffield Utd,Arsenal
2463,John Fleck,4.0,sco SCO,CM,90.0,1,0,0,1,0,0,6,0,0,0.0,0.0,0,8.0,0.0,0.0,,10/21/19,Sheffield Utd,Arsenal
2464,John Lundstram,7.0,eng ENG,CM,90.0,0,0,0,0,0,0,2,1,1,0.0,0.0,0,4.0,2.0,1.0,66.7,10/21/19,Sheffield Utd,Arsenal
2465,Oliver Norwood,16.0,nir NIR,"DM,CM",84.0,0,0,0,0,1,0,5,1,5,0.0,0.0,0,10.0,2.0,1.0,66.7,10/21/19,Sheffield Utd,Arsenal
2466,Oliver McBurnie,9.0,sco SCO,CM,6.0,0,0,0,2,2,0,0,0,0,0.0,0.0,0,0.0,2.0,0.0,100.0,10/21/19,Sheffield Utd,Arsenal
2467,Enda Stevens,3.0,ie IRL,"WB,LB",90.0,0,0,0,0,1,0,2,1,0,0.0,0.0,0,9.0,2.0,1.0,66.7,10/21/19,Sheffield Utd,Arsenal
2468,George Baldock,2.0,eng ENG,"WB,CM",90.0,0,0,0,0,0,1,2,3,2,0.0,0.0,0,5.0,0.0,0.0,,10/21/19,Sheffield Utd,Arsenal
2469,Jack O'Connell,5.0,eng ENG,CB,90.0,1,0,0,0,1,0,2,1,0,0.0,0.0,0,9.0,2.0,0.0,100.0,10/21/19,Sheffield Utd,Arsenal
2470,John Egan,12.0,ie IRL,CB,90.0,0,0,0,0,1,0,0,3,0,0.0,0.0,0,7.0,4.0,1.0,80.0,10/21/19,Sheffield Utd,Arsenal
2471,Chris Basham,6.0,eng ENG,"CB,RB",90.0,0,0,0,0,1,0,0,3,0,0.0,0.0,0,7.0,3.0,3.0,50.0,10/21/19,Sheffield Utd,Arsenal
2472,Dean Henderson,1.0,eng ENG,GK,90.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,10/21/19,Sheffield Utd,Arsenal
2473,Pierre-Emerick Aubameyang,14.0,ga GAB,"FW,RW,LW",90.0,0,0,0,1,1,0,2,0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,10/21/19,Arsenal,Sheffield Utd
2474,Bukayo Saka,77.0,eng ENG,"LW,AM",90.0,1,0,0,1,1,0,4,0,1,0.0,0.0,0,2.0,0.0,2.0,0.0,10/21/19,Arsenal,Sheffield Utd
2475,Nicolas Pepe,19.0,ci CIV,RW,77.0,0,0,0,1,0,0,10,0,3,0.0,0.0,0,4.0,1.0,1.0,50.0,10/21/19,Arsenal,Sheffield Utd
2476,Gabriel Martinelli,35.0,br BRA,LW,13.0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/21/19,Arsenal,Sheffield Utd
2477,Joseph Willock,28.0,eng ENG,AM,45.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,2.0,0.0,3.0,0.0,10/21/19,Arsenal,Sheffield Utd
2478,Dani Ceballos,8.0,es ESP,"AM,DM",45.0,0,0,0,0,0,0,2,0,1,0.0,0.0,0,5.0,0.0,1.0,0.0,10/21/19,Arsenal,Sheffield Utd
2479,Granit Xhaka,34.0,ch SUI,DM,68.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,13.0,2.0,3.0,40.0,10/21/19,Arsenal,Sheffield Utd
2480,Alexandre Lacazette,9.0,fr FRA,FW,22.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,10/21/19,Arsenal,Sheffield Utd
2481,Matteo Guendouzi,29.0,fr FRA,DM,90.0,0,0,0,1,2,0,0,1,1,0.0,0.0,0,12.0,0.0,1.0,0.0,10/21/19,Arsenal,Sheffield Utd
2482,Sead Kolasinac,31.0,ba BIH,LB,90.0,1,0,0,0,1,0,3,0,1,0.0,0.0,0,8.0,1.0,0.0,100.0,10/21/19,Arsenal,Sheffield Utd
2483,David Luiz,23.0,br BRA,CB,90.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,9.0,2.0,3.0,40.0,10/21/19,Arsenal,Sheffield Utd
2484,Sokratis,5.0,gr GRE,CB,90.0,1,0,0,3,0,1,0,0,0,0.0,0.0,0,11.0,5.0,3.0,62.5,10/21/19,Arsenal,Sheffield Utd
2485,Calum Chambers,21.0,eng ENG,RB,90.0,1,0,0,2,0,0,8,3,1,0.0,0.0,0,14.0,3.0,3.0,50.0,10/21/19,Arsenal,Sheffield Utd
2486,Bernd Leno,1.0,de GER,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,10/21/19,Arsenal,Sheffield Utd
2487,Nathan Redmond,22.0,eng ENG,"FW,WB",90.0,0,0,0,1,2,1,2,1,4,0.0,0.0,0,7.0,1.0,2.0,33.3,10/25/19,Southampton,Leicester City
2488,Danny Ings,9.0,eng ENG,"CM,FW",45.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,4.0,1.0,1.0,50.0,10/25/19,Southampton,Leicester City
2489,Jack Stephens,5.0,eng ENG,RB,45.0,0,0,0,0,1,0,0,2,2,0.0,0.0,0,4.0,0.0,0.0,,10/25/19,Southampton,Leicester City
2490,Pierre-Emile Hojbjerg,23.0,dk DEN,CM,90.0,0,0,0,0,0,0,0,1,3,0.0,0.0,0,12.0,1.0,1.0,50.0,10/25/19,Southampton,Leicester City
2491,James Ward-Prowse,16.0,eng ENG,"CM,DM",90.0,0,0,0,0,2,0,3,5,2,0.0,0.0,0,11.0,1.0,1.0,50.0,10/25/19,Southampton,Leicester City
2492,Oriol Romeu,14.0,es ESP,"CM,DM",90.0,0,0,0,0,1,0,0,3,3,0.0,0.0,0,12.0,0.0,0.0,,10/25/19,Southampton,Leicester City
2493,Ryan Bertrand,21.0,eng ENG,"AM,WB",11.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,10/25/19,Southampton,Leicester City
2494,Yan Valery,43.0,fr FRA,"LB,CM,WB",69.0,0,0,0,0,2,0,1,0,3,0.0,0.0,0,6.0,1.0,3.0,25.0,10/25/19,Southampton,Leicester City
2495,Stuart Armstrong,17.0,sco SCO,CM,21.0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,10/25/19,Southampton,Leicester City
2496,Jannik Vestergaard,4.0,dk DEN,CB,45.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,10/25/19,Southampton,Leicester City
2497,Kevin Danso,38.0,at AUT,LB,45.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0,10/25/19,Southampton,Leicester City
2498,Maya Yoshida,3.0,jp JPN,CB,90.0,0,0,0,0,1,0,0,1,2,0.0,0.0,0,6.0,0.0,1.0,0.0,10/25/19,Southampton,Leicester City
2499,Jan Bednarek,35.0,pl POL,"CB,RB",90.0,0,0,0,2,0,0,0,2,4,0.0,1.0,0,9.0,3.0,2.0,60.0,10/25/19,Southampton,Leicester City
2500,Angus Gunn,28.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/25/19,Southampton,Leicester City
2501,Jamie Vardy,9.0,eng ENG,FW,90.0,0,0,0,1,2,0,0,0,1,1.0,0.0,0,3.0,1.0,1.0,50.0,10/25/19,Leicester City,Southampton
2502,Harvey Barnes,15.0,eng ENG,CM,71.0,0,0,0,1,0,0,1,0,1,0.0,0.0,0,3.0,1.0,1.0,50.0,10/25/19,Leicester City,Southampton
2503,Marc Albrighton,11.0,eng ENG,CM,19.0,0,0,0,1,0,0,2,0,1,0.0,0.0,0,2.0,0.0,0.0,,10/25/19,Leicester City,Southampton
2504,James Maddison,10.0,eng ENG,CM,90.0,0,0,0,0,0,0,5,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0,10/25/19,Leicester City,Southampton
2505,Youri Tielemans,8.0,be BEL,CM,90.0,0,0,0,2,0,0,4,0,0,0.0,0.0,0,8.0,1.0,2.0,33.3,10/25/19,Leicester City,Southampton
2506,Ayoze Perez,17.0,es ESP,CM,73.0,0,0,0,2,0,0,0,1,2,0.0,0.0,0,5.0,0.0,1.0,0.0,10/25/19,Leicester City,Southampton
2507,Demarai Gray,7.0,eng ENG,CM,17.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,10/25/19,Leicester City,Southampton
2508,Wilfred Ndidi,25.0,ng NGA,DM,90.0,0,0,0,3,0,0,0,1,5,0.0,0.0,0,16.0,1.0,2.0,33.3,10/25/19,Leicester City,Southampton
2509,Ben Chilwell,3.0,eng ENG,LB,90.0,0,0,0,0,0,0,7,0,1,0.0,0.0,0,7.0,4.0,0.0,100.0,10/25/19,Leicester City,Southampton
2510,Caglar Soyuncu,4.0,tr TUR,CB,90.0,0,0,0,1,0,0,0,1,2,0.0,0.0,0,18.0,2.0,2.0,50.0,10/25/19,Leicester City,Southampton
2511,Jonny Evans,6.0,nir NIR,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,9.0,0.0,0.0,,10/25/19,Leicester City,Southampton
2512,Ricardo Pereira,21.0,pt POR,RB,90.0,0,0,0,1,1,0,7,1,4,0.0,0.0,0,11.0,1.0,1.0,50.0,10/25/19,Leicester City,Southampton
2513,Kasper Schmeichel,1.0,dk DEN,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,10/25/19,Leicester City,Southampton
2514,Gabriel Jesus,9.0,br BRA,"FW,LW",90.0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,2.0,3.0,0.0,100.0,10/26/19,Manchester City,Aston Villa
2515,Raheem Sterling,7.0,eng ENG,LW,75.0,0,0,0,1,1,0,2,0,0,0.0,0.0,0,6.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2516,Sergio Aguero,10.0,ar ARG,FW,15.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2517,Bernardo Silva,20.0,pt POR,RW,90.0,0,0,0,0,1,0,4,0,1,0.0,0.0,0,7.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2518,David Silva,21.0,es ESP,CM,90.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,9.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2519,Kevin De Bruyne,17.0,be BEL,CM,75.0,0,0,0,2,0,0,11,0,1,0.0,0.0,0,6.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2520,Phil Foden,47.0,eng ENG,CM,15.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2521,Ilkay Gundogan,8.0,de GER,DM,90.0,1,0,0,1,1,0,0,2,0,0.0,0.0,0,15.0,2.0,0.0,100.0,10/26/19,Manchester City,Aston Villa
2522,Benjamin Mendy,22.0,fr FRA,LB,72.0,0,0,0,0,0,0,3,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,10/26/19,Manchester City,Aston Villa
2523,Angeli̱o,12.0,es ESP,LB,18.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2524,John Stones,5.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,9.0,5.0,0.0,100.0,10/26/19,Manchester City,Aston Villa
2525,Fernandinho,25.0,br BRA,CB,86.0,2,1,1,2,0,0,1,1,0,0.0,0.0,0,11.0,5.0,2.0,71.4,10/26/19,Manchester City,Aston Villa
2526,Joao Cancelo,27.0,pt POR,RB,90.0,0,0,0,2,2,0,2,1,3,0.0,0.0,0,5.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2527,Ederson,31.0,br BRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,10/26/19,Manchester City,Aston Villa
2528,Wesley,9.0,br BRA,FW,70.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,2.0,1.0,3.0,25.0,10/26/19,Aston Villa,Manchester City
2529,Keinan Davis,39.0,eng ENG,FW,20.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,10/26/19,Aston Villa,Manchester City
2530,Jack Grealish,10.0,eng ENG,CM,83.0,1,0,0,2,3,1,2,2,0,0.0,0.0,0,0.0,0.0,1.0,0.0,10/26/19,Aston Villa,Manchester City
2531,Anwar El Ghazi,21.0,nl NED,CM,7.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/26/19,Aston Villa,Manchester City
2532,Douglas Luiz,6.0,br BRA,CM,90.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,10.0,1.0,0.0,100.0,10/26/19,Aston Villa,Manchester City
2533,John McGinn,7.0,sco SCO,CM,90.0,0,0,0,0,2,0,4,3,1,0.0,0.0,0,8.0,0.0,2.0,0.0,10/26/19,Aston Villa,Manchester City
2534,Trezeguet,17.0,eg EGY,CM,90.0,0,0,0,0,1,0,3,4,1,0.0,0.0,0,6.0,1.0,1.0,50.0,10/26/19,Aston Villa,Manchester City
2535,Marvelous Nakamba,11.0,zw ZIM,DM,90.0,0,0,0,0,2,0,0,2,2,0.0,0.0,0,11.0,0.0,1.0,0.0,10/26/19,Aston Villa,Manchester City
2536,Matt Targett,18.0,eng ENG,LB,90.0,0,0,0,2,0,0,2,0,0,0.0,0.0,0,7.0,0.0,0.0,,10/26/19,Aston Villa,Manchester City
2537,Tyrone Mings,40.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,0.0,1.0,0.0,10/26/19,Aston Villa,Manchester City
2538,Bjorn Engels,22.0,be BEL,CB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,4.0,0.0,3.0,0.0,10/26/19,Aston Villa,Manchester City
2539,Frederic Guilbert,24.0,fr FRA,RB,90.0,0,0,0,0,1,0,4,2,0,0.0,0.0,0,7.0,0.0,2.0,0.0,10/26/19,Aston Villa,Manchester City
2540,Tom Heaton,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,10/26/19,Aston Villa,Manchester City
2541,Neal Maupay,7.0,fr FRA,FW,90.0,0,0,0,2,3,1,1,0,3,0.0,0.0,0,9.0,0.0,0.0,,10/26/19,Brighton,Everton
2542,Aaron Connolly,44.0,ie IRL,FW,79.0,0,0,0,0,5,1,1,0,0,1.0,0.0,0,2.0,0.0,4.0,0.0,10/26/19,Brighton,Everton
2543,Glenn Murray,17.0,eng ENG,FW,11.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,3.0,0.0,100.0,10/26/19,Brighton,Everton
2544,Pascal Gross,13.0,de GER,CM,64.0,0,0,0,0,0,1,2,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,10/26/19,Brighton,Everton
2545,Leandro Trossard,11.0,be BEL,CM,26.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,2.0,0.0,0.0,,10/26/19,Brighton,Everton
2546,Davy Propper,24.0,nl NED,CM,90.0,1,0,0,3,1,0,0,2,3,0.0,0.0,0,13.0,0.0,0.0,,10/26/19,Brighton,Everton
2547,Dale Stephens,6.0,eng ENG,DM,90.0,1,0,0,3,2,0,0,5,2,0.0,0.0,0,13.0,0.0,0.0,,10/26/19,Brighton,Everton
2548,Steven Alzate,46.0,co COL,DM,90.0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,13.0,0.0,1.0,0.0,10/26/19,Brighton,Everton
2549,Dan Burn,33.0,eng ENG,LB,90.0,0,0,0,0,0,0,0,4,4,0.0,0.0,0,11.0,1.0,1.0,50.0,10/26/19,Brighton,Everton
2550,Lewis Dunk,5.0,eng ENG,CB,90.0,0,0,0,0,1,0,0,2,0,0.0,0.0,0,6.0,2.0,0.0,100.0,10/26/19,Brighton,Everton
2551,Adam Webster,15.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,2,1,0.0,0.0,1,10.0,2.0,3.0,40.0,10/26/19,Brighton,Everton
2552,Martin Montoya,22.0,es ESP,RB,65.0,0,0,0,1,0,0,1,1,1,0.0,0.0,0,3.0,1.0,1.0,50.0,10/26/19,Brighton,Everton
2553,Ezequiel Schelotto,21.0,it ITA,RB,25.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,10/26/19,Brighton,Everton
2554,Mathew Ryan,1.0,au AUS,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8.0,0.0,0.0,,10/26/19,Brighton,Everton
2555,Richarlison,7.0,br BRA,"FW,RW",90.0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,2.0,3.0,2.0,60.0,10/26/19,Everton,Brighton
2556,Bernard,20.0,br BRA,LW,29.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,10/26/19,Everton,Brighton
2557,Gylfi Sigurdsson,10.0,is ISL,"AM,LW",61.0,0,0,0,2,1,0,1,2,0,0.0,0.0,0,1.0,0.0,0.0,,10/26/19,Everton,Brighton
2558,Theo Walcott,11.0,eng ENG,RW,71.0,0,0,0,1,1,1,1,1,0,0.0,0.0,0,4.0,0.0,0.0,,10/26/19,Everton,Brighton
2559,Fabian Delph,8.0,eng ENG,"DM,RW",19.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,8.0,0.0,0.0,,10/26/19,Everton,Brighton
2560,Alex Iwobi,17.0,ng NGA,"LW,AM",71.0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,6.0,0.0,0.0,,10/26/19,Everton,Brighton
2561,Dominic Calvert-Lewin,9.0,eng ENG,"FW,LW",19.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,1.0,3.0,25.0,10/26/19,Everton,Brighton
2562,Andre Gomes,21.0,pt POR,DM,90.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,10/26/19,Everton,Brighton
2563,Tom Davies,26.0,eng ENG,"DM,AM",90.0,0,0,0,0,5,0,0,3,2,0.0,0.0,0,9.0,0.0,1.0,0.0,10/26/19,Everton,Brighton
2564,Lucas Digne,12.0,fr FRA,LB,90.0,0,0,0,1,1,0,7,1,0,0.0,0.0,1,10.0,1.0,1.0,50.0,10/26/19,Everton,Brighton
2565,Mason Holgate,2.0,eng ENG,CB,90.0,1,0,0,3,1,0,0,0,1,0.0,0.0,0,6.0,1.0,1.0,50.0,10/26/19,Everton,Brighton
2566,Michael Keane,5.0,eng ENG,CB,90.0,0,0,0,1,1,0,0,4,1,0.0,1.0,0,5.0,1.0,0.0,100.0,10/26/19,Everton,Brighton
2567,Djibril Sidibe,19.0,fr FRA,RB,90.0,0,0,0,1,0,0,1,3,1,0.0,0.0,0,9.0,4.0,0.0,100.0,10/26/19,Everton,Brighton
2568,Jordan Pickford,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12.0,0.0,0.0,,10/26/19,Everton,Brighton
2569,Roberto Pereyra,37.0,ar ARG,"FW,CM",90.0,1,0,0,3,2,2,1,2,1,0.0,0.0,0,10.0,0.0,2.0,0.0,10/26/19,Watford,Bournemouth
2570,Gerard Deulofeu,7.0,es ESP,FW,90.0,1,0,0,2,0,2,8,1,0,0.0,0.0,0,8.0,0.0,0.0,,10/26/19,Watford,Bournemouth
2571,Abdoulaye Doucoure,16.0,fr FRA,"CM,DM",90.0,1,0,0,3,0,0,1,2,3,0.0,0.0,0,14.0,0.0,2.0,0.0,10/26/19,Watford,Bournemouth
2572,Tom Cleverley,8.0,eng ENG,CM,9.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,10/26/19,Watford,Bournemouth
2573,Will Hughes,19.0,eng ENG,CM,81.0,1,0,0,2,3,1,0,0,1,0.0,0.0,0,6.0,0.0,1.0,0.0,10/26/19,Watford,Bournemouth
2574,Nathaniel Chalobah,14.0,eng ENG,DM,56.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,2.0,0.0,100.0,10/26/19,Watford,Bournemouth
2575,Andre Gray,18.0,eng ENG,FW,34.0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,10/26/19,Watford,Bournemouth
2576,Adam Masina,11.0,it ITA,WB,72.0,0,0,0,2,0,0,2,0,1,0.0,0.0,0,3.0,4.0,4.0,50.0,10/26/19,Watford,Bournemouth
2577,Dimitri Foulquier,36.0,fr FRA,WB,18.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,2.0,0.0,0.0,,10/26/19,Watford,Bournemouth
2578,Daryl Janmaat,2.0,nl NED,WB,90.0,0,0,0,0,1,0,4,2,1,0.0,0.0,0,6.0,0.0,0.0,,10/26/19,Watford,Bournemouth
2579,Craig Cathcart,15.0,nir NIR,CB,90.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,13.0,2.0,1.0,66.7,10/26/19,Watford,Bournemouth
2580,Craig Dawson,4.0,eng ENG,CB,90.0,1,0,0,1,0,0,0,2,0,0.0,0.0,0,12.0,1.0,0.0,100.0,10/26/19,Watford,Bournemouth
2581,Christian Kabasele,27.0,be BEL,CB,90.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,7.0,1.0,2.0,33.3,10/26/19,Watford,Bournemouth
2582,Ben Foster,26.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,10/26/19,Watford,Bournemouth
2583,Joshua King,7.0,no NOR,FW,90.0,0,0,0,0,2,0,2,1,0,0.0,0.0,0,0.0,2.0,3.0,40.0,10/26/19,Bournemouth,Watford
2584,Callum Wilson,13.0,eng ENG,FW,73.0,1,0,0,1,1,1,0,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0,10/26/19,Bournemouth,Watford
2585,Dominic Solanke,9.0,eng ENG,FW,17.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,10/26/19,Bournemouth,Watford
2586,Arnaut Danjuma Groeneveld,14.0,nl NED,CM,60.0,0,0,0,0,0,1,0,1,1,0.0,0.0,0,1.0,0.0,0.0,,10/26/19,Bournemouth,Watford
2587,Harry Wilson,22.0,wal WAL,CM,30.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,10/26/19,Bournemouth,Watford
