"","Date","X1","Player","#","Nation","Pos","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Press","Tkl","Int","Blocks","xG","npxG","xA","SCA","GCA","Cmp","Att","Cmp%","PrgDist","Carries","PrgDist.1","Succ","Att.1","Team","Opponent","game_week"
"119","01/01/20",5593,"Jose Holebas",25,"gr GRE","LB",31,0,0,0,0,0,0,0,0,12,8,1,0,1,0,0,0,0,0,1,6,16.7,24,1,0,0,0,"Watford","Wolves",21
"120","01/01/20",5594,"Craig Cathcart",15,"nir NIR","CB",90,0,0,0,0,0,0,0,0,39,2,1,1,0,0,0,0,0,0,24,29,82.8,148,19,38,1,1,"Watford","Wolves",21
"121","01/01/20",5595,"Christian Kabasele",27,"be BEL","CB,FW",70,0,0,0,0,0,0,0,1,29,7,2,1,2,0,0,0,0,0,16,21,76.2,131,13,47,0,0,"Watford","Wolves",21
"122","01/01/20",5596,"Craig Dawson",4,"eng ENG","RB,CB",90,0,0,0,0,0,0,1,0,45,8,0,2,0,0,0,0,0,0,24,35,68.6,332,20,37,0,0,"Watford","Wolves",21
"123","01/01/20",5597,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,18,31,58.1,1021,9,65,0,0,"Watford","Wolves",21
"124","01/01/20",5598,"Raul Jimenez",9,"mx MEX","FW",90,0,0,0,0,4,0,0,0,26,11,0,0,0,0.3,0.3,0,3,0,15,17,88.2,57,22,40,1,1,"Wolves","Watford",21
"125","01/01/20",5599,"Pedro Neto",7,"pt POR","LW",65,1,0,0,0,2,1,1,0,44,22,2,0,0,0.1,0.1,0,1,0,21,31,67.7,91,32,134,1,3,"Wolves","Watford",21
"126","01/01/20",5600,"Diogo Jota",18,"pt POR","LW",25,0,0,0,0,1,0,0,0,15,3,1,0,0,0.1,0.1,0.1,3,0,9,11,81.8,19,13,61,0,1,"Wolves","Watford",21
"127","01/01/20",5601,"Adama Traore",37,"es ESP","RW",90,0,0,0,0,0,0,0,0,49,13,0,0,2,0,0,0.2,3,0,17,39,43.6,71,58,351,14,18,"Wolves","Watford",21
"128","01/01/20",5602,"Joao Moutinho",28,"pt POR","DM",90,0,1,0,0,2,1,0,0,92,13,3,3,0,0.1,0.1,0.1,3,1,70,86,81.4,323,65,189,0,0,"Wolves","Watford",21
"129","01/01/20",5603,"Leander Dendoncker",32,"be BEL","DM,CB",90,0,0,0,0,0,0,0,0,66,15,2,0,1,0,0,0.2,1,0,52,60,86.7,217,46,71,0,0,"Wolves","Watford",21
"130","01/01/20",5604,"Jonny",19,"es ESP","WB",53,0,0,0,0,0,0,0,0,31,13,3,1,2,0,0,0,0,0,22,26,84.6,172,22,102,1,1,"Wolves","Watford",21
"131","01/01/20",5605,"Ruben Vinagre",29,"pt POR","WB",37,0,0,0,0,1,0,0,0,33,5,2,0,0,0.1,0.1,0.3,1,0,21,25,84,56,26,146,0,2,"Wolves","Watford",21
"132","01/01/20",5606,"Matt Doherty",2,"ie IRL","WB",90,0,0,0,0,2,2,0,0,64,13,2,0,3,0.5,0.5,0,1,0,46,55,83.6,234,43,89,0,0,"Wolves","Watford",21
"133","01/01/20",5607,"Romain Saiss",27,"ma MAR","CB",90,0,0,0,0,0,0,0,0,94,10,3,3,2,0,0,0,0,0,73,85,85.9,576,55,202,0,0,"Wolves","Watford",21
"134","01/01/20",5608,"Conor Coady",16,"eng ENG","CB",90,0,0,0,0,0,0,0,0,86,9,3,1,2,0,0,0.3,1,0,72,79,91.1,597,56,176,0,0,"Wolves","Watford",21
"135","01/01/20",5609,"Ryan Bennett",5,"eng ENG","CB",53,0,0,0,0,0,0,0,0,38,5,0,0,1,0,0,0,1,0,30,35,85.7,122,31,45,0,0,"Wolves","Watford",21
"136","01/01/20",5610,"Ruben Neves",8,"pt POR","DM",37,0,0,0,0,3,0,0,0,45,4,0,0,1,0.1,0.1,0,0,0,37,41,90.2,108,38,112,0,0,"Wolves","Watford",21
"137","01/01/20",5611,"Rui PatrÃ­cio",11,"pt POR","GK",90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,27,81.5,479,13,26,0,0,"Wolves","Watford",21
"138","01/01/20",5612,"Sebastien Haller",22,"fr FRA","FW",90,1,0,0,0,2,1,0,0,37,33,0,0,0,0.1,0.1,0,1,0,18,30,60,73,22,129,1,3,"West Ham","Bournemouth",21
"139","01/01/20",5613,"Felipe Anderson",8,"br BRA","AM",67,1,0,0,0,2,1,0,0,44,27,1,2,1,0.4,0.4,0,1,1,21,28,75,78,35,162,2,5,"West Ham","Bournemouth",21
"140","01/01/20",5614,"Manuel Lanzini",10,"ar ARG","AM",23,0,0,0,0,1,1,0,0,22,7,0,0,0,0.2,0.2,0.1,2,0,20,20,100,38,19,66,0,1,"West Ham","Bournemouth",21
"141","01/01/20",5615,"Pablo Fornals",18,"es ESP","CM",90,0,0,0,0,4,1,0,0,61,35,1,2,3,0.2,0.2,0,2,0,36,47,76.6,106,44,88,1,3,"West Ham","Bournemouth",21
"142","01/01/20",5616,"Mark Noble",16,"eng ENG","CM",90,2,0,1,1,1,1,0,0,68,22,4,2,1,0.8,0,0,2,1,48,55,87.3,259,45,120,1,1,"West Ham","Bournemouth",21
"143","01/01/20",5617,"Robert Snodgrass",11,"sco SCO","CM",82,0,1,0,0,0,0,0,0,41,27,0,0,2,0,0,0.1,6,2,24,33,72.7,229,28,140,1,1,"West Ham","Bournemouth",21
"144","01/01/20",5618,"Arthur Masuaku",26,"cd COD","CM",8,0,0,0,0,1,1,0,0,19,3,0,0,0,0,0,0,1,0,16,16,100,64,16,60,0,0,"West Ham","Bournemouth",21
"145","01/01/20",5619,"Declan Rice",41,"eng ENG","DM",90,0,1,0,0,0,0,0,0,63,29,5,0,2,0,0,0.4,1,1,49,56,87.5,318,47,35,2,2,"West Ham","Bournemouth",21
"146","01/01/20",5620,"Aaron Cresswell",3,"eng ENG","LB",90,0,0,0,0,1,0,1,0,68,14,2,0,2,0.1,0.1,0.1,2,0,42,58,72.4,341,42,68,1,2,"West Ham","Bournemouth",21
"147","01/01/20",5621,"Angelo Ogbonna",21,"it ITA","CB",90,0,0,0,0,1,0,0,0,49,17,3,1,2,0,0,0,0,0,29,34,85.3,132,26,25,0,0,"West Ham","Bournemouth",21
"148","01/01/20",5622,"Fabian Balbuena",4,"py PAR","CB",90,0,0,0,0,0,0,0,0,41,9,1,1,0,0,0,0,0,0,27,32,84.4,180,22,48,0,0,"West Ham","Bournemouth",21
"149","01/01/20",5623,"Ryan Fredericks",24,"eng ENG","RB",90,0,1,0,0,0,0,0,0,49,14,4,1,0,0,0,0.2,3,2,28,39,71.8,161,25,93,0,2,"West Ham","Bournemouth",21
"150","01/01/20",5624,"Åukasz FabiaÅski",1,"pl POL","GK",90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8,25,32,257,19,47,0,0,"West Ham","Bournemouth",21
"151","01/01/20",5625,"Callum Wilson",13,"eng ENG","FW",90,0,0,0,0,0,0,0,0,33,32,0,0,1,0,0,0.1,2,0,18,23,78.3,44,20,72,0,1,"Bournemouth","West Ham",21
"152","01/01/20",5626,"Dominic Solanke",9,"eng ENG","FW,LW",90,0,0,0,0,1,0,0,0,41,33,2,0,0,0.2,0.2,0,2,0,22,25,88,108,33,115,2,4,"Bournemouth","West Ham",21
"153","01/01/20",5627,"Harry Wilson",22,"wal WAL","RW,CM",45,0,0,0,0,0,0,0,0,19,11,1,0,1,0,0,0,0,0,12,14,85.7,35,18,55,2,2,"Bournemouth","West Ham",21
"154","01/01/20",5628,"Ryan Fraser",24,"sco SCO","CM,LB,WB",45,0,0,0,0,1,1,0,0,37,12,0,0,0,0.1,0.1,0.2,1,0,29,34,85.3,248,33,198,1,1,"Bournemouth","West Ham",21
"155","01/01/20",5629,"Dan Gosling",4,"eng ENG","CM",67,0,0,0,0,0,0,0,0,58,25,2,1,1,0,0,0,0,0,38,42,90.5,83,35,47,0,0,"Bournemouth","West Ham",21
"156","01/01/20",5630,"Jack Simpson",25,"eng ENG","LB,CM",23,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,12,15,80,68,10,21,0,0,"Bournemouth","West Ham",21
"157","01/01/20",5631,"Lewis Cook",16,"eng ENG","CM",90,0,0,0,0,0,0,1,0,59,22,5,2,2,0,0,0,0,0,38,48,79.2,267,53,165,6,6,"Bournemouth","West Ham",21
"158","01/01/20",5632,"Jefferson Lerma",8,"co COL","CM,DM",90,0,0,0,0,0,0,0,0,89,32,6,0,1,0,0,0,0,0,65,75,86.7,218,54,104,0,1,"Bournemouth","West Ham",21
"159","01/01/20",5633,"Diego Rico",21,"es ESP","LB",45,0,0,0,0,1,1,1,0,45,15,2,0,2,0,0,0,0,0,27,38,71.1,277,28,70,1,2,"Bournemouth","West Ham",21
"160","01/01/20",5634,"Junior Stanislas",19,"eng ENG","CM,WB",45,0,0,0,0,0,0,0,0,32,10,1,0,0,0,0,0,1,0,23,28,82.1,119,29,60,1,3,"Bournemouth","West Ham",21
"161","01/01/20",5635,"Chris Mepham",33,"wal WAL","CB",90,0,0,0,0,0,0,0,0,98,17,3,2,2,0,0,0,0,0,75,88,85.2,413,66,236,0,0,"Bournemouth","West Ham",21
"162","01/01/20",5636,"Steve Cook",3,"eng ENG","CB",90,0,0,0,0,0,0,0,0,105,13,1,0,1,0,0,0,0,0,89,95,93.7,512,76,230,0,0,"Bournemouth","West Ham",21
"163","01/01/20",5637,"Simon Francis",2,"eng ENG","RB,CB",90,0,0,0,0,0,0,0,0,97,21,2,0,3,0,0,0,0,0,74,87,85.1,402,60,86,0,0,"Bournemouth","West Ham",21
"164","01/01/20",5638,"Aaron Ramsdale",12,"eng ENG","GK",90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,30,34,88.2,382,22,53,0,0,"Bournemouth","West Ham",21
"165","01/01/20",5639,"Gabriel Jesus",9,"br BRA","FW",90,2,0,0,0,7,4,0,0,43,27,1,0,2,1.2,1.2,0.2,5,1,21,27,77.8,15,27,41,3,3,"Manchester City","Everton",21
"166","01/01/20",5640,"Phil Foden",47,"eng ENG","AM",82,0,0,0,0,1,1,0,0,50,39,2,1,3,0,0,0.2,4,1,34,35,97.1,56,34,137,2,3,"Manchester City","Everton",21
"167","01/01/20",5641,"David Silva",21,"es ESP","AM",8,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,13,13,100,9,9,11,0,0,"Manchester City","Everton",21
"168","01/01/20",5642,"Riyad Mahrez",26,"dz ALG","AM",89,0,1,0,0,4,1,0,0,63,11,0,1,2,0.3,0.3,0.6,5,1,42,49,85.7,137,44,154,1,2,"Manchester City","Everton",21
"169","01/01/20",5643,"Raheem Sterling",7,"eng ENG","AM",1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,100,9,0,0,0,0,"Manchester City","Everton",21
"170","01/01/20",5644,"Ilkay Gundogan",8,"de GER","CM",90,0,1,0,0,1,1,0,0,114,16,1,3,7,0,0,0.2,4,1,95,100,95,293,65,155,1,2,"Manchester City","Everton",21
"171","01/01/20",5645,"Kevin De Bruyne",17,"be BEL","CM",90,0,0,0,0,1,0,0,0,110,11,0,2,1,0,0,0,3,0,79,100,79,336,79,234,1,1,"Manchester City","Everton",21
"172","01/01/20",5646,"Benjamin Mendy",22,"fr FRA","WB",90,0,0,0,0,0,0,0,0,89,6,1,1,1,0,0,0.1,3,0,76,85,89.4,407,55,142,2,2,"Manchester City","Everton",21
"173","01/01/20",5647,"Joao Cancelo",27,"pt POR","WB",90,0,0,0,0,0,0,0,0,80,11,2,1,1,0,0,0.2,4,0,60,67,89.6,267,54,126,1,1,"Manchester City","Everton",21
"174","01/01/20",5648,"Eric Garcia",50,"es ESP","CB",90,0,0,0,0,0,0,0,0,110,11,1,4,3,0,0,0,0,0,94,98,95.9,516,87,169,2,2,"Manchester City","Everton",21
"175","01/01/20",5649,"Fernandinho",25,"br BRA","CB",90,0,0,0,0,1,0,0,0,97,3,5,1,1,0.1,0.1,0,0,0,79,82,96.3,580,68,235,0,0,"Manchester City","Everton",21
"176","01/01/20",5650,"Rodrigo",16,"es ESP","CB",90,0,0,0,0,0,0,0,0,108,4,0,1,0,0,0,0,0,0,98,103,95.1,687,92,233,0,0,"Manchester City","Everton",21
"177","01/01/20",5651,"Claudio Bravo",1,"cl CHI","GK",90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24,29,82.8,344,22,37,1,1,"Manchester City","Everton",21
"178","01/01/20",5652,"Dominic Calvert-Lewin",9,"eng ENG","FW",90,0,0,0,0,1,0,1,0,29,26,1,0,1,0.1,0.1,0,0,0,10,18,55.6,35,15,28,1,1,"Everton","Manchester City",21
"179","01/01/20",5653,"Richarlison",7,"br BRA","FW,LW",90,1,0,0,0,1,1,0,0,27,30,0,1,0,0.7,0.7,0,0,0,12,19,63.2,19,22,86,0,2,"Everton","Manchester City",21
"180","01/01/20",5654,"Tom Davies",26,"eng ENG","CM,DM",90,0,0,0,0,1,0,1,0,44,24,0,3,3,0,0,0,1,0,25,34,73.5,78,25,35,1,1,"Everton","Manchester City",21
"181","01/01/20",5655,"Gylfi Sigurdsson",10,"is ISL","CM,AM",65,0,0,0,0,0,0,0,0,35,16,1,2,2,0,0,0.3,3,0,21,27,77.8,146,20,8,0,0,"Everton","Manchester City",21
"182","01/01/20",5656,"Moise Kean",27,"it ITA","AM",25,0,0,0,0,1,0,0,0,4,9,0,0,0,0.1,0.1,0,0,0,2,3,66.7,0,4,11,2,2,"Everton","Manchester City",21
"183","01/01/20",5657,"Fabian Delph",8,"eng ENG","DM",90,0,0,0,0,0,0,1,0,41,19,1,0,1,0,0,0,1,0,26,34,76.5,73,30,72,2,2,"Everton","Manchester City",21
"184","01/01/20",5658,"Lucas Digne",12,"fr FRA","WB,LB",90,0,0,0,0,0,0,0,0,42,18,2,2,1,0,0,0,1,0,25,36,69.4,184,15,31,1,1,"Everton","Manchester City",21
"185","01/01/20",5659,"Djibril Sidibe",19,"fr FRA","WB,RB",90,0,0,0,0,0,0,0,0,56,29,5,2,1,0,0,0.1,2,0,38,44,86.4,303,43,83,1,3,"Everton","Manchester City",21
"186","01/01/20",5660,"Mason Holgate",2,"eng ENG","CB",90,0,0,0,0,0,0,0,0,43,14,0,1,2,0,0,0,0,0,32,36,88.9,236,30,152,0,0,"Everton","Manchester City",21
"187","01/01/20",5661,"Yerry Mina",13,"co COL","CB",90,0,0,0,0,1,0,1,0,81,13,2,2,1,0,0,0,0,0,62,71,87.3,315,57,134,0,0,"Everton","Manchester City",21
"188","01/01/20",5662,"Seamus Coleman",23,"ie IRL","CB",58,0,0,0,0,1,1,0,0,50,7,2,1,0,0.1,0.1,0,0,0,39,45,86.7,235,42,98,1,2,"Everton","Manchester City",21
"189","01/01/20",5663,"Theo Walcott",11,"eng ENG","RW",32,0,0,0,0,1,0,0,0,16,4,0,0,0,0,0,0,1,1,7,14,50,1,11,33,0,0,"Everton","Manchester City",21
"190","01/01/20",5664,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,35,51,68.6,896,33,83,0,0,"Everton","Manchester City",21
"191","01/01/20",5665,"Teemu Pukki",22,"fi FIN","FW",82,0,0,0,0,1,0,0,0,18,18,0,0,0,0.1,0.1,0,0,0,8,9,88.9,9,10,39,0,1,"Norwich City","Crystal Palace",21
"192","01/01/20",5666,"Marco Stiepermann",18,"de GER","FW",8,0,0,0,0,0,0,1,0,4,3,1,0,1,0,0,0,0,0,1,1,100,0,1,3,0,0,"Norwich City","Crystal Palace",21
"193","01/01/20",5667,"Todd Cantwell",14,"eng ENG","LW",77,1,0,0,0,4,2,0,0,42,13,3,0,7,0.6,0.6,0.1,2,0,19,24,79.2,33,24,86,0,1,"Norwich City","Crystal Palace",21
"194","01/01/20",5668,"Onel Hernandez",11,"cu CUB","LW",13,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,2,2,100,0,4,5,1,2,"Norwich City","Crystal Palace",21
"195","01/01/20",5669,"Emiliano Buendia",17,"ar ARG","RW",90,0,1,0,0,3,2,0,0,66,33,7,2,4,0.1,0.1,0.3,9,1,35,42,83.3,249,48,167,8,8,"Norwich City","Crystal Palace",21
"196","01/01/20",5670,"Kenny McLean",23,"sco SCO","AM",90,0,0,0,0,2,0,0,0,43,21,0,0,2,0.2,0.2,0,4,0,27,32,84.4,84,25,51,1,1,"Norwich City","Crystal Palace",21
"197","01/01/20",5671,"Mario Vrancic",8,"ba BIH","DM",90,0,0,0,0,1,0,0,0,65,17,6,3,2,0.4,0.4,0.1,3,0,43,52,82.7,267,38,112,0,1,"Norwich City","Crystal Palace",21
"198","01/01/20",5672,"Alexander Tettey",27,"no NOR","DM",89,0,0,0,0,1,0,1,0,57,17,0,2,2,0.1,0.1,0,1,0,41,48,85.4,114,34,116,0,0,"Norwich City","Crystal Palace",21
"199","01/01/20",5673,"Adam Idah",35,"ie IRL","DM",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,10,0,0,"Norwich City","Crystal Palace",21
"200","01/01/20",5674,"Sam Byram",3,"eng ENG","LB",90,0,0,0,0,0,0,0,0,61,21,4,0,7,0,0,0,2,0,34,39,87.2,170,22,57,0,1,"Norwich City","Crystal Palace",21
"201","01/01/20",5675,"Grant Hanley",5,"sco SCO","CB",90,0,0,0,0,1,0,1,0,48,9,1,1,3,0.1,0.1,0,0,0,28,35,80,172,23,84,0,0,"Norwich City","Crystal Palace",21
"202","01/01/20",5676,"Christoph Zimmermann",6,"de GER","CB",90,0,0,0,0,0,0,1,0,59,9,4,3,4,0,0,0,0,0,32,36,88.9,260,28,98,0,0,"Norwich City","Crystal Palace",21
"203","01/01/20",5677,"Max Aarons",2,"eng ENG","RB",90,0,0,0,0,2,0,1,0,66,31,7,3,3,0.1,0.1,0.2,2,0,32,43,74.4,172,31,167,0,3,"Norwich City","Crystal Palace",21
"204","01/01/20",5678,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,16,25,64,571,8,9,0,0,"Norwich City","Crystal Palace",21
"205","01/01/20",5679,"Jordan Ayew",9,"gh GHA","FW",90,0,0,0,0,2,1,0,0,51,21,0,0,0,0.1,0.1,0,1,0,29,35,82.9,68,40,149,1,4,"Crystal Palace","Norwich City",21
"206","01/01/20",5680,"Wilfried Zaha",11,"ci CIV","CM",90,0,1,0,0,3,0,0,0,82,16,2,1,0,0.2,0.2,0.1,3,1,44,54,81.5,168,75,329,6,12,"Crystal Palace","Norwich City",21
"207","01/01/20",5681,"James McArthur",18,"sco SCO","CM",90,0,0,0,0,3,0,0,0,74,24,1,2,0,0.4,0.4,0,1,0,46,57,80.7,223,50,87,0,3,"Crystal Palace","Norwich City",21
"208","01/01/20",5682,"James McCarthy",22,"ie IRL","CM",90,0,0,0,0,1,0,0,0,54,19,3,1,1,0,0,0.1,2,0,40,46,87,190,29,64,1,1,"Crystal Palace","Norwich City",21
"209","01/01/20",5683,"Max Meyer",7,"de GER","CM",59,0,0,0,0,1,1,0,0,30,11,0,0,2,0.1,0.1,0,2,0,18,22,81.8,37,28,71,1,1,"Crystal Palace","Norwich City",21
"210","01/01/20",5684,"Connor Wickham",21,"eng ENG","CM",31,1,0,0,0,1,1,0,0,17,10,0,0,1,0.9,0.9,0,1,0,10,13,76.9,41,8,9,1,1,"Crystal Palace","Norwich City",21
"211","01/01/20",5685,"Luka Milivojevic",4,"rs SRB","DM",90,0,0,0,0,1,0,0,0,81,21,3,2,0,0,0,0,0,0,58,76,76.3,315,47,75,2,3,"Crystal Palace","Norwich City",21
"212","01/01/20",5686,"Jairo Riedewald",44,"nl NED","LB",90,0,0,0,0,1,0,0,0,77,9,1,0,0,0,0,0.3,1,0,59,71,83.1,382,52,115,2,2,"Crystal Palace","Norwich City",21
"213","01/01/20",5687,"Mamadou Sakho",12,"fr FRA","CB",44,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,31,36,86.1,245,20,51,0,0,"Crystal Palace","Norwich City",21
"214","01/01/20",5688,"Cheikhou Kouyate",8,"sn SEN","CB",46,0,0,0,0,0,0,0,0,40,4,2,2,2,0,0,0,0,0,26,31,83.9,131,24,50,0,0,"Crystal Palace","Norwich City",21
"215","01/01/20",5689,"James Tomkins",5,"eng ENG","CB",90,0,0,0,0,0,0,0,0,68,9,2,1,1,0,0,0,1,0,52,63,82.5,343,42,173,1,1,"Crystal Palace","Norwich City",21
"216","01/01/20",5690,"Martin Kelly",34,"eng ENG","RB",82,0,0,0,0,0,0,0,0,53,4,0,0,2,0,0,0,1,0,33,46,71.7,175,28,34,0,2,"Crystal Palace","Norwich City",21
"217","01/01/20",5691,"Brandon Pierrick",40,"eng ENG","RB",8,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0.1,2,0,5,8,62.5,6,11,27,2,3,"Crystal Palace","Norwich City",21
"218","01/01/20",5692,"Vicente Guaita",31,"es ESP","GK",90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,17,26,65.4,517,10,28,0,0,"Crystal Palace","Norwich City",21
"219","01/01/20",5693,"Alexandre Lacazette",9,"fr FRA","FW",81,0,0,0,0,3,1,0,0,36,42,1,1,1,0.3,0.3,0,2,1,14,19,73.7,50,27,64,3,3,"Arsenal","Manchester Utd",21
"220","01/01/20",5694,"Matteo Guendouzi",29,"fr FRA","CM",9,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,8,9,88.9,35,11,48,1,2,"Arsenal","Manchester Utd",21
"221","01/01/20",5695,"Pierre-Emerick Aubameyang",14,"ga GAB","LW",90,0,0,0,0,1,0,0,0,41,31,1,0,5,0.1,0.1,0,2,0,25,34,73.5,100,27,154,2,2,"Arsenal","Manchester Utd",21
"222","01/01/20",5696,"Nicolas Pepe",19,"ci CIV","RW",61,1,0,0,0,2,1,0,0,44,22,1,1,1,0.3,0.3,0.4,6,0,28,29,96.6,132,35,167,4,7,"Arsenal","Manchester Utd",21
"223","01/01/20",5697,"Reiss Nelson",24,"eng ENG","RW",29,0,0,0,0,1,0,0,0,18,18,1,0,1,0,0,0,0,0,10,13,76.9,20,13,19,0,0,"Arsenal","Manchester Utd",21
"224","01/01/20",5698,"Mesut Ozil",10,"de GER","AM,FW",90,0,0,0,0,0,0,0,0,56,44,0,1,0,0,0,0.1,3,0,43,49,87.8,154,43,149,1,2,"Arsenal","Manchester Utd",21
"225","01/01/20",5699,"Granit Xhaka",34,"ch SUI","DM,CM",90,0,0,0,0,0,0,0,0,72,18,3,2,3,0,0,0,1,0,54,58,93.1,262,47,69,0,1,"Arsenal","Manchester Utd",21
"226","01/01/20",5700,"Lucas Torreira",11,"uy URU","DM",90,0,0,0,0,1,0,0,0,49,35,3,2,1,0.1,0.1,0,0,0,34,41,82.9,84,31,42,0,0,"Arsenal","Manchester Utd",21
"227","01/01/20",5701,"Sead Kolasinac",31,"ba BIH","LB",68,0,0,0,0,0,0,1,0,54,11,0,1,1,0,0,0,0,0,39,51,76.5,192,28,185,0,0,"Arsenal","Manchester Utd",21
"228","01/01/20",5702,"Bukayo Saka",77,"eng ENG","LB",22,0,0,0,0,1,1,1,0,17,4,2,1,0,0.1,0.1,0,1,0,11,13,84.6,83,11,91,0,0,"Arsenal","Manchester Utd",21
"229","01/01/20",5703,"David Luiz",23,"br BRA","CB",90,0,0,0,0,0,0,0,0,67,8,4,1,3,0,0,0,0,0,50,58,86.2,446,42,297,0,0,"Arsenal","Manchester Utd",21
"230","01/01/20",5704,"Sokratis",5,"gr GRE","CB",90,1,0,0,0,1,1,0,0,69,16,1,1,2,0.6,0.6,0,0,0,51,60,85,363,47,155,1,1,"Arsenal","Manchester Utd",21
"231","01/01/20",5705,"Ainsley Maitland-Niles",15,"eng ENG","RB",90,0,0,0,0,0,0,0,0,90,26,3,4,1,0,0,0,0,0,71,84,84.5,443,53,193,2,3,"Arsenal","Manchester Utd",21
"232","01/01/20",5706,"Bernd Leno",1,"de GER","GK",90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,29,39,74.4,305,19,32,0,0,"Arsenal","Manchester Utd",21
"233","01/01/20",5707,"Anthony Martial",9,"fr FRA","FW,LW",90,0,0,0,0,0,0,0,0,45,23,0,0,2,0,0,0.1,2,0,27,35,77.1,76,33,205,3,5,"Manchester Utd","Arsenal",21
"234","01/01/20",5708,"Marcus Rashford",10,"eng ENG","LW,FW",90,0,0,0,0,3,2,0,0,31,20,0,0,0,0.3,0.3,0,1,0,15,21,71.4,44,23,75,1,2,"Manchester Utd","Arsenal",21
"235","01/01/20",5709,"Daniel James",21,"wal WAL","RW",57,0,0,0,0,0,0,0,0,25,12,1,0,1,0,0,0,1,0,15,19,78.9,54,17,63,0,0,"Manchester Utd","Arsenal",21
"236","01/01/20",5710,"Mason Greenwood",26,"eng ENG","RW",33,0,0,0,0,1,0,0,0,16,4,0,0,0,0,0,0,0,0,10,12,83.3,31,14,62,0,1,"Manchester Utd","Arsenal",21
"237","01/01/20",5711,"Jesse Lingard",14,"eng ENG","AM",57,0,0,0,0,1,0,0,0,33,21,0,0,0,0,0,0,1,0,22,27,81.5,19,18,56,0,1,"Manchester Utd","Arsenal",21
"238","01/01/20",5712,"Andreas Pereira",15,"br BRA","AM",33,0,0,0,0,1,0,0,0,29,9,0,0,2,0.2,0.2,0.1,2,0,20,24,83.3,83,21,97,0,1,"Manchester Utd","Arsenal",21
"239","01/01/20",5713,"Nemanja Matic",31,"rs SRB","CM",80,0,0,0,0,0,0,0,0,58,13,0,0,0,0,0,0.2,4,0,47,57,82.5,208,47,183,5,5,"Manchester Utd","Arsenal",21
"240","01/01/20",5714,"Juan Mata",8,"es ESP","CM",10,0,0,0,0,0,0,0,0,13,6,1,0,0,0,0,0.2,1,0,9,11,81.8,41,9,31,0,0,"Manchester Utd","Arsenal",21
"241","01/01/20",5715,"Fred",17,"br BRA","CM",90,0,0,0,0,3,1,0,0,102,41,4,2,2,0.1,0.1,0.2,3,0,73,88,83,370,71,159,3,3,"Manchester Utd","Arsenal",21
"242","01/01/20",5716,"Luke Shaw",23,"eng ENG","LB",90,0,0,0,0,0,0,0,0,79,17,3,1,0,0,0,0,1,0,62,72,86.1,174,56,242,1,3,"Manchester Utd","Arsenal",21
"243","01/01/20",5717,"Harry Maguire",5,"eng ENG","CB",90,0,0,0,0,1,1,0,0,88,8,2,3,3,0.2,0.2,0,0,0,71,80,88.8,314,66,293,0,0,"Manchester Utd","Arsenal",21
"244","01/01/20",5718,"Victor Lindelof",2,"se SWE","CB",90,0,0,0,0,0,0,0,0,56,6,0,2,1,0,0,0,1,0,46,51,90.2,293,32,157,0,0,"Manchester Utd","Arsenal",21
"245","01/01/20",5719,"Aaron Wan-Bissaka",29,"eng ENG","RB",90,0,0,0,0,0,0,0,0,65,14,1,0,4,0,0,0,0,0,43,54,79.6,271,36,169,1,1,"Manchester Utd","Arsenal",21
"246","01/01/20",5720,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,23,25,92,323,14,33,0,0,"Manchester Utd","Arsenal",21
"247","01/02/20",5721,"Roberto Firmino",9,"br BRA","FW",90,0,0,0,0,5,0,0,0,60,22,2,0,2,0.8,0.8,0,1,0,35,46,76.1,42,52,130,6,6,"Liverpool","Sheffield Utd",21
